ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
539,0,553,0,DIAMOND_I,25,13,10328,26,0,14,0,PLATINUM_I,1,13,10998,33,0,12,0,PLATINUM_II,75,13,11109,187,0,163,0,DIAMOND_I,0,12,8759,106,0,83,0,DIAMOND_III,38,10,7257,81,0,59,0,DIAMOND_IV,1,15,13994,48,0,18,0,DIAMOND_II,1,16,14795,54,0,26,0,DIAMOND_II,15,14,12767,373,0,357,0,DIAMOND_I,42,14,12778,36,0,21,0,PLATINUM_I,71,13,9965
91,0,83,0,DIAMOND_I,94,8,4951,59,0,21,0,DIAMOND_IV,32,10,6809,39,0,34,0,DIAMOND_I,100,8,4647,187,0,163,0,DIAMOND_I,0,10,7113,104,0,100,0,DIAMOND_I,34,7,3638,150,0,137,0,MASTER_I,117,10,7182,757,0,741,0,DIAMOND_I,100,10,6520,114,0,103,0,MASTER_I,17,10,6584,84,0,86,0,DIAMOND_I,100,9,5859,343,0,337,0,DIAMOND_I,75,8,4592
150,0,137,0,MASTER_I,117,15,13769,421,0,413,0,DIAMOND_I,66,16,15795,104,0,77,0,DIAMOND_I,100,15,13190,187,0,163,0,DIAMOND_I,0,18,18805,104,0,100,0,DIAMOND_I,34,13,10431,318,0,311,0,DIAMOND_II,33,13,10746,39,0,36,0,DIAMOND_II,14,13,11217,78,0,76,0,DIAMOND_IV,54,15,14420,24,0,29,0,DIAMOND_IV,99,15,13527,528,0,550,0,DIAMOND_I,26,11,8299
245,0,222,0,DIAMOND_I,49,15,14439,717,0,718,0,DIAMOND_I,44,15,13645,199,0,206,0,DIAMOND_I,95,14,11483,187,0,163,0,DIAMOND_I,0,17,16977,104,0,100,0,DIAMOND_I,34,12,9307,513,0,512,0,DIAMOND_I,0,14,12092,567,0,555,0,DIAMOND_II,16,13,10300,88,0,91,0,DIAMOND_I,50,13,10067,188,0,191,0,MASTER_I,1,14,11528,216,0,211,0,DIAMOND_II,38,13,10251
311,0,289,0,DIAMOND_I,75,13,11414,269,0,250,0,DIAMOND_I,1,13,10705,254,0,267,0,DIAMOND_I,77,16,14782,654,0,625,0,DIAMOND_II,0,13,11381,103,0,75,0,DIAMOND_II,48,11,8059,190,0,179,0,DIAMOND_I,24,13,10779,60,0,42,0,DIAMOND_II,16,12,9358,135,0,114,0,DIAMOND_I,0,12,9491,82,0,57,0,DIAMOND_II,79,11,8086,50,0,36,0,DIAMOND_III,11,10,6399
43,0,34,0,DIAMOND_IV,72,13,10962,193,0,187,0,DIAMOND_III,75,14,11845,759,0,737,0,DIAMOND_I,19,15,13311,443,0,416,0,MASTER_I,1,14,11750,241,0,206,0,DIAMOND_II,0,13,10921,101,0,48,0,DIAMOND_II,15,14,11511,200,0,160,0,DIAMOND_II,75,11,8066,135,0,114,0,DIAMOND_I,0,13,10944,200,0,185,0,DIAMOND_II,32,11,7729,191,0,179,0,DIAMOND_II,10,10,7212
128,0,117,0,DIAMOND_I,56,14,11944,169,0,157,0,DIAMOND_I,57,13,10993,195,0,184,0,DIAMOND_I,17,13,10573,651,0,623,0,DIAMOND_I,72,13,11100,163,0,168,0,DIAMOND_I,60,11,7396,241,0,238,0,DIAMOND_I,36,12,8762,867,0,822,0,DIAMOND_I,100,11,8262,135,0,114,0,DIAMOND_I,0,12,9022,744,0,759,0,DIAMOND_II,90,10,6718,316,0,275,0,DIAMOND_I,44,10,6466
85,0,82,0,DIAMOND_III,5,14,12224,187,0,162,0,DIAMOND_I,19,14,12120,36,0,17,0,DIAMOND_II,1,15,13158,394,0,387,0,DIAMOND_I,31,14,12499,163,0,168,0,DIAMOND_I,60,13,10238,338,0,332,0,MASTER_I,16,17,17109,177,0,170,0,DIAMOND_I,38,16,15430,135,0,114,0,DIAMOND_I,0,15,13582,174,0,150,0,DIAMOND_I,46,16,14825,384,0,383,0,MASTER_I,170,14,11857
241,0,238,0,DIAMOND_I,36,13,11259,166,0,159,0,DIAMOND_I,39,14,12794,138,0,147,0,DIAMOND_I,23,15,14597,387,0,399,0,DIAMOND_I,92,13,11421,753,0,705,0,DIAMOND_II,34,10,6856,142,0,112,0,MASTER_I,0,13,10257,505,0,480,0,MASTER_I,30,11,8561,135,0,114,0,DIAMOND_I,0,12,9476,194,0,198,0,DIAMOND_I,62,12,9662,77,0,87,0,DIAMOND_II,41,11,8150
178,0,154,0,DIAMOND_I,0,16,15432,131,0,120,0,DIAMOND_II,90,15,13953,159,0,152,0,DIAMOND_I,0,16,15295,491,0,497,0,DIAMOND_II,73,16,15006,528,0,550,0,DIAMOND_I,26,16,15717,153,0,142,0,DIAMOND_II,32,18,22055,108,0,94,0,DIAMOND_I,24,18,27447,584,0,553,0,DIAMOND_I,21,18,25646,185,0,150,0,DIAMOND_I,1,7,3498,425,0,405,0,DIAMOND_I,86,17,16550
348,0,300,0,DIAMOND_II,75,14,12986,446,0,427,0,DIAMOND_III,75,14,12012,219,0,219,0,DIAMOND_II,20,14,11948,120,0,99,0,DIAMOND_I,59,14,12052,306,0,281,0,DIAMOND_II,41,13,11407,66,0,74,0,PLATINUM_II,52,17,17573,98,0,109,0,DIAMOND_II,80,17,17637,44,0,25,0,PLATINUM_I,88,17,17122,185,0,150,0,DIAMOND_I,1,15,13941,231,0,196,0,DIAMOND_III,92,15,13357
207,0,207,0,DIAMOND_I,0,16,15077,524,0,517,0,DIAMOND_I,19,15,14262,338,0,330,0,DIAMOND_I,10,17,16784,82,0,68,0,DIAMOND_I,1,15,13446,91,0,83,0,DIAMOND_I,94,12,9707,513,0,512,0,DIAMOND_I,0,16,15396,167,0,144,0,DIAMOND_I,100,16,14996,59,0,56,0,DIAMOND_III,4,14,11743,185,0,150,0,DIAMOND_I,1,15,13898,16,0,19,0,DIAMOND_II,21,13,10188
158,0,126,0,DIAMOND_II,77,15,13504,96,0,91,0,DIAMOND_I,29,16,14992,271,0,265,0,DIAMOND_I,2,17,16986,234,0,209,0,DIAMOND_I,27,17,16750,156,0,119,0,DIAMOND_I,100,14,11896,104,0,116,0,DIAMOND_II,3,16,15326,341,0,317,0,DIAMOND_II,52,14,12053,198,0,171,0,DIAMOND_II,75,14,12804,185,0,150,0,DIAMOND_I,1,16,15647,56,0,67,0,DIAMOND_II,69,13,10584
315,0,293,0,DIAMOND_I,13,12,8883,147,0,139,0,DIAMOND_I,3,11,7464,178,0,188,0,DIAMOND_III,60,12,9739,223,0,228,0,DIAMOND_IV,0,11,7393,270,0,254,0,DIAMOND_II,88,9,5979,95,0,86,0,DIAMOND_IV,91,14,11846,44,0,48,0,DIAMOND_III,44,12,9810,232,0,196,0,DIAMOND_I,4,13,10737,185,0,150,0,DIAMOND_I,1,12,8688,133,0,115,0,DIAMOND_II,65,10,6824
136,0,107,0,DIAMOND_I,54,14,12728,403,0,374,0,DIAMOND_I,23,13,10899,82,0,80,0,DIAMOND_I,4,13,9974,52,0,43,0,DIAMOND_II,0,13,10022,52,0,44,0,DIAMOND_II,75,12,9452,615,0,595,0,DIAMOND_I,82,16,15109,493,0,473,0,DIAMOND_I,86,15,14206,466,0,455,0,MASTER_I,26,15,13995,919,0,920,0,DIAMOND_I,77,15,13589,491,0,447,0,DIAMOND_I,56,13,10263
295,0,256,0,DIAMOND_I,87,16,16036,437,0,396,0,DIAMOND_II,59,14,12504,339,0,298,0,DIAMOND_II,12,14,12383,480,0,474,0,DIAMOND_I,11,15,13139,159,0,181,0,DIAMOND_II,38,13,10062,615,0,595,0,DIAMOND_I,82,18,18626,493,0,473,0,DIAMOND_I,86,16,15220,154,0,118,0,DIAMOND_I,73,17,17228,633,0,645,0,DIAMOND_I,100,16,15063,57,0,55,0,DIAMOND_I,52,14,12905
62,0,37,0,DIAMOND_III,82,12,9180,99,0,88,0,DIAMOND_I,19,11,7975,480,0,474,0,DIAMOND_I,11,11,8483,101,0,103,0,DIAMOND_I,3,12,9469,600,0,591,0,DIAMOND_I,22,10,7275,615,0,595,0,DIAMOND_I,82,15,13534,493,0,473,0,DIAMOND_I,86,14,11585,295,0,260,0,MASTER_I,94,13,10455,249,0,244,0,DIAMOND_I,100,13,10659,568,0,536,0,MASTER_I,54,11,8204
137,0,136,0,DIAMOND_I,98,11,8317,9,0,3,0,PLATINUM_I,100,12,9178,35,0,22,0,DIAMOND_II,2,13,10161,84,0,86,0,DIAMOND_I,37,11,8241,93,0,66,0,MASTER_I,1,12,8871,615,0,595,0,DIAMOND_I,82,12,9415,493,0,473,0,DIAMOND_I,86,10,7270,207,0,196,0,DIAMOND_II,56,11,8401,62,0,72,0,DIAMOND_I,27,9,5046,134,0,130,0,DIAMOND_I,100,10,6477
375,0,345,0,DIAMOND_I,79,17,17671,111,0,121,0,DIAMOND_II,45,16,16282,150,0,133,0,DIAMOND_I,0,17,18240,135,0,140,0,DIAMOND_I,9,17,16604,473,0,435,0,DIAMOND_I,9,14,11791,615,0,595,0,DIAMOND_I,82,18,21504,493,0,473,0,DIAMOND_I,86,16,15795,286,0,298,0,DIAMOND_I,34,18,19240,205,0,174,0,MASTER_I,15,17,17588,244,0,249,0,MASTER_I,43,15,13794
733,0,676,0,DIAMOND_I,78,17,16520,120,0,83,0,MASTER_I,76,15,14442,121,0,104,0,MASTER_I,266,17,18056,118,0,94,0,MASTER_I,165,15,14698,445,0,441,0,DIAMOND_III,26,14,11517,152,0,124,0,MASTER_I,222,16,14899,88,0,56,0,DIAMOND_I,75,14,11579,84,0,65,0,DIAMOND_II,0,15,14590,265,0,226,0,MASTER_I,130,14,12157,9,0,10,0,DIAMOND_III,68,12,9470
733,0,676,0,DIAMOND_I,78,15,13382,352,0,315,0,MASTER_I,332,15,13748,170,0,155,0,MASTER_I,163,14,13009,189,0,163,0,MASTER_I,186,14,11584,451,0,430,0,MASTER_I,16,12,9087,464,0,449,0,MASTER_I,279,17,16870,130,0,116,0,MASTER_I,151,17,16629,106,0,118,0,DIAMOND_I,48,16,16158,251,0,199,0,MASTER_I,236,15,13231,394,0,394,0,MASTER_I,14,14,11667
417,0,421,0,DIAMOND_III,77,16,16068,115,0,87,0,DIAMOND_I,0,13,11404,227,0,215,0,DIAMOND_I,1,15,14211,1078,0,1062,0,DIAMOND_II,29,15,13326,168,0,148,0,DIAMOND_I,15,12,9485,586,0,563,0,MASTER_I,16,17,17951,51,0,24,0,DIAMOND_II,48,16,15898,167,0,180,0,DIAMOND_II,3,15,14678,235,0,224,0,DIAMOND_II,75,16,16152,725,0,684,0,DIAMOND_I,0,14,11581
530,0,521,0,DIAMOND_I,77,16,16292,115,0,87,0,DIAMOND_I,0,15,13818,48,0,45,0,DIAMOND_III,5,16,16166,109,0,94,0,MASTER_I,0,14,11837,703,0,668,0,DIAMOND_II,47,12,9847,607,0,616,0,DIAMOND_III,17,15,14267,136,0,160,0,DIAMOND_I,34,16,15777,29,0,25,0,DIAMOND_I,93,15,13750,613,0,592,0,MASTER_I,58,16,16290,23,0,20,0,DIAMOND_IV,1,15,14602
546,0,536,0,DIAMOND_II,16,14,11841,115,0,87,0,DIAMOND_I,0,11,7589,386,0,367,0,DIAMOND_II,36,12,9679,616,0,607,0,DIAMOND_II,31,12,8624,768,0,717,0,MASTER_I,88,10,6742,87,0,68,0,MASTER_I,27,13,11120,60,0,38,0,DIAMOND_II,42,14,11857,176,0,165,0,DIAMOND_III,83,15,13306,516,0,488,0,DIAMOND_I,99,14,11914,501,0,428,0,MASTER_I,1,12,9287
309,0,269,0,DIAMOND_II,75,16,15164,115,0,87,0,DIAMOND_I,0,15,13098,428,0,433,0,DIAMOND_II,40,17,16508,136,0,113,0,DIAMOND_II,31,15,13058,97,0,89,0,DIAMOND_II,77,12,9915,117,0,107,0,DIAMOND_III,75,14,11624,289,0,294,0,DIAMOND_II,40,16,15945,145,0,149,0,DIAMOND_I,5,16,14863,817,0,804,0,DIAMOND_II,7,13,10425,268,0,286,0,DIAMOND_III,75,11,8243
63,0,32,0,DIAMOND_II,19,17,16684,115,0,87,0,DIAMOND_I,0,15,14547,123,0,63,0,DIAMOND_I,88,16,15861,140,0,110,0,DIAMOND_I,94,16,15220,50,0,24,0,DIAMOND_IV,27,15,13771,462,0,453,0,DIAMOND_II,84,17,16950,399,0,376,0,MASTER_I,1,17,17669,145,0,149,0,DIAMOND_I,5,18,19662,263,0,258,0,MASTER_I,39,16,16257,253,0,263,0,DIAMOND_I,100,14,12031
322,0,302,0,DIAMOND_II,88,12,8768,135,0,106,0,DIAMOND_I,7,11,8422,440,0,337,0,DIAMOND_I,54,13,10870,236,0,202,0,DIAMOND_II,99,10,7285,234,0,224,0,DIAMOND_II,75,8,5017,246,0,195,0,MASTER_I,127,14,11550,277,0,252,0,MASTER_I,1,14,11532,185,0,167,0,DIAMOND_II,19,12,9775,306,0,278,0,DIAMOND_II,60,12,9128,74,0,69,0,DIAMOND_I,15,10,7240
251,0,217,0,DIAMOND_I,59,18,20755,135,0,106,0,DIAMOND_I,7,18,22487,360,0,345,0,DIAMOND_III,60,18,19445,706,0,706,0,DIAMOND_III,17,16,15521,95,0,70,0,DIAMOND_II,74,16,15191,70,0,69,0,DIAMOND_I,77,18,19698,98,0,113,0,DIAMOND_III,51,18,18444,871,0,875,0,DIAMOND_II,52,18,20442,217,0,215,0,DIAMOND_II,0,18,20311,138,0,120,0,DIAMOND_II,40,17,18277
116,0,64,0,DIAMOND_II,34,15,13604,135,0,106,0,DIAMOND_I,7,14,12373,262,0,232,0,DIAMOND_II,0,13,11304,93,0,73,0,DIAMOND_I,4,15,14069,182,0,114,0,DIAMOND_II,72,13,11430,40,0,26,0,DIAMOND_IV,30,13,11394,337,0,344,0,DIAMOND_II,75,13,10071,412,0,412,0,MASTER_I,21,14,11654,29,0,16,0,PLATINUM_II,46,12,9097,36,0,18,0,PLATINUM_I,14,10,7088
80,0,81,0,DIAMOND_IV,40,14,12588,135,0,106,0,DIAMOND_I,7,14,12338,558,0,534,0,DIAMOND_III,31,15,14268,300,0,290,0,DIAMOND_II,30,13,11434,231,0,218,0,DIAMOND_III,62,13,10172,355,0,305,0,DIAMOND_II,86,16,15196,512,0,500,0,DIAMOND_I,55,15,13696,238,0,214,0,DIAMOND_I,55,14,12729,450,0,411,0,DIAMOND_II,24,15,13075,88,0,94,0,DIAMOND_III,18,13,10510
432,0,415,0,DIAMOND_II,5,16,15785,135,0,106,0,DIAMOND_I,7,14,12394,558,0,534,0,DIAMOND_III,31,16,15163,450,0,411,0,DIAMOND_II,24,13,10129,79,0,66,0,DIAMOND_I,30,12,8647,182,0,157,0,DIAMOND_II,75,13,10508,512,0,500,0,DIAMOND_I,55,13,10014,116,0,103,0,DIAMOND_IV,17,13,9973,1414,0,1384,0,DIAMOND_IV,82,13,10209,88,0,94,0,DIAMOND_III,18,9,5735
202,0,214,0,DIAMOND_IV,94,12,8759,267,0,264,0,DIAMOND_II,22,12,9558,638,0,622,0,DIAMOND_II,22,12,9915,654,0,625,0,DIAMOND_II,0,11,7764,191,0,178,0,DIAMOND_II,42,9,5945,181,0,192,0,DIAMOND_II,60,14,11738,119,0,83,0,DIAMOND_I,16,13,10214,104,0,71,0,DIAMOND_II,0,13,11357,263,0,240,0,DIAMOND_II,69,12,9001,273,0,264,0,DIAMOND_II,72,12,8625
212,0,204,0,DIAMOND_I,44,16,14941,642,0,626,0,DIAMOND_II,76,15,13580,263,0,258,0,MASTER_I,39,15,14521,311,0,295,0,MASTER_I,59,14,11545,114,0,63,0,DIAMOND_I,0,13,11130,157,0,134,0,DIAMOND_I,9,14,12049,119,0,83,0,DIAMOND_I,16,13,10596,110,0,103,0,DIAMOND_I,6,15,13592,197,0,186,0,DIAMOND_I,100,13,10942,242,0,216,0,DIAMOND_I,81,12,8866
49,0,36,0,DIAMOND_II,42,18,20289,238,0,221,0,DIAMOND_I,4,18,19298,574,0,560,0,DIAMOND_I,60,16,16448,103,0,102,0,MASTER_I,45,17,16716,111,0,113,0,DIAMOND_I,76,14,11719,77,0,67,0,DIAMOND_I,18,17,16984,119,0,83,0,DIAMOND_I,16,15,13107,62,0,72,0,DIAMOND_I,27,17,16788,143,0,160,0,DIAMOND_II,75,15,13191,168,0,179,0,DIAMOND_I,15,14,11748
439,0,406,0,DIAMOND_I,50,15,14282,240,0,249,0,DIAMOND_I,52,14,12364,121,0,98,0,DIAMOND_I,38,15,14464,52,0,45,0,DIAMOND_I,5,14,11511,179,0,189,0,MASTER_I,23,13,10060,142,0,111,0,DIAMOND_I,75,13,10230,119,0,83,0,DIAMOND_I,16,14,12703,723,0,706,0,MASTER_I,45,14,12906,75,0,60,0,DIAMOND_I,0,14,12318,1173,0,1145,0,DIAMOND_IV,1,12,9748
156,0,143,0,MASTER_I,118,15,13364,421,0,408,0,DIAMOND_II,98,15,13938,69,0,52,0,MASTER_I,0,14,12627,587,0,554,0,DIAMOND_I,49,14,11659,73,0,63,0,DIAMOND_II,11,13,10113,128,0,105,0,DIAMOND_II,32,14,12461,119,0,83,0,DIAMOND_I,16,14,11833,360,0,332,0,MASTER_I,1,12,8973,310,0,316,0,DIAMOND_III,32,12,9670,377,0,355,0,MASTER_I,19,11,8155
867,0,822,0,DIAMOND_I,100,16,14817,43,0,43,0,DIAMOND_II,48,16,16367,471,0,477,0,DIAMOND_I,92,16,15045,421,0,419,0,DIAMOND_II,97,15,13986,67,0,50,0,MASTER_I,116,15,13463,226,0,230,0,DIAMOND_II,75,17,16580,147,0,127,0,DIAMOND_I,75,17,18002,140,0,142,0,MASTER_I,1,16,14911,359,0,344,0,DIAMOND_II,75,16,15867,101,0,94,0,MASTER_I,63,16,14911
118,0,133,0,DIAMOND_I,48,14,12873,516,0,496,0,DIAMOND_II,75,14,11906,703,0,693,0,MASTER_I,109,14,12708,177,0,150,0,MASTER_I,58,12,8906,237,0,207,0,MASTER_I,71,12,8994,53,0,53,0,DIAMOND_I,18,11,7469,147,0,127,0,DIAMOND_I,75,11,8558,156,0,126,0,DIAMOND_I,0,11,8357,54,0,38,0,DIAMOND_I,100,12,9439,244,0,228,0,DIAMOND_I,17,10,6146
445,0,419,0,MASTER_I,194,16,15107,236,0,202,0,DIAMOND_II,99,15,13056,647,0,636,0,DIAMOND_I,60,16,15477,118,0,82,0,DIAMOND_I,48,15,13474,172,0,136,0,DIAMOND_I,62,14,12018,311,0,278,0,DIAMOND_I,46,15,13654,147,0,127,0,DIAMOND_I,75,17,16793,545,0,538,0,DIAMOND_II,17,15,14231,117,0,118,0,DIAMOND_III,47,16,15468,181,0,192,0,DIAMOND_I,57,14,11515
234,0,194,0,DIAMOND_II,44,16,16477,287,0,272,0,DIAMOND_I,42,16,16260,409,0,375,0,GRANDMASTER_I,545,18,18834,378,0,379,0,GRANDMASTER_I,537,16,15653,515,0,506,0,MASTER_I,66,14,12851,414,0,426,0,DIAMOND_II,52,15,13224,147,0,127,0,DIAMOND_I,75,14,12385,509,0,483,0,DIAMOND_II,75,15,13632,140,0,108,0,MASTER_I,225,15,13685,146,0,133,0,DIAMOND_II,75,15,13328
116,0,84,0,MASTER_I,263,15,14631,296,0,285,0,DIAMOND_III,43,12,9682,145,0,127,0,DIAMOND_I,72,14,11900,132,0,105,0,DIAMOND_I,75,12,8926,482,0,471,0,MASTER_I,347,11,7879,240,0,228,0,DIAMOND_II,35,12,9417,147,0,127,0,DIAMOND_I,75,12,9611,202,0,234,0,DIAMOND_IV,18,10,7063,131,0,138,0,DIAMOND_I,73,13,10005,224,0,182,0,DIAMOND_I,75,11,7429
150,0,135,0,DIAMOND_I,15,17,17426,58,0,51,0,DIAMOND_IV,71,17,17251,44,0,29,0,PLATINUM_I,100,17,17212,437,0,426,0,DIAMOND_II,15,16,16459,145,0,139,0,DIAMOND_II,40,14,12923,68,0,70,0,DIAMOND_II,54,15,14361,110,0,84,0,DIAMOND_I,26,15,13357,101,0,74,0,DIAMOND_I,30,15,14438,161,0,136,0,MASTER_I,189,15,13482,356,0,295,0,MASTER_I,1,13,10067
186,0,168,0,DIAMOND_II,75,15,14238,223,0,218,0,MASTER_I,84,13,10878,344,0,323,0,DIAMOND_III,62,15,13573,437,0,426,0,DIAMOND_II,15,14,11550,244,0,228,0,DIAMOND_I,17,12,8799,193,0,167,0,DIAMOND_III,59,15,13374,110,0,84,0,DIAMOND_I,26,17,16960,421,0,408,0,DIAMOND_II,98,16,15915,209,0,216,0,MASTER_I,42,16,14981,66,0,48,0,DIAMOND_II,54,13,11379
219,0,195,0,DIAMOND_II,13,15,13726,363,0,312,0,DIAMOND_I,1,14,12924,230,0,231,0,DIAMOND_II,92,15,14013,126,0,98,0,MASTER_I,1,15,13143,320,0,274,0,DIAMOND_I,28,13,10283,409,0,383,0,MASTER_I,153,14,11521,110,0,84,0,DIAMOND_I,26,14,12453,72,0,47,0,DIAMOND_I,75,11,8176,146,0,139,0,MASTER_I,0,14,11592,399,0,392,0,DIAMOND_II,14,14,12078
167,0,158,0,MASTER_I,14,17,17656,49,0,51,0,PLATINUM_I,67,16,14971,82,0,78,0,MASTER_I,7,15,14657,291,0,241,0,MASTER_I,61,15,13417,542,0,536,0,DIAMOND_I,43,13,10565,164,0,159,0,MASTER_I,34,15,13046,110,0,84,0,DIAMOND_I,26,15,13332,55,0,40,0,DIAMOND_I,42,14,12161,108,0,120,0,MASTER_I,16,15,13243,264,0,262,0,DIAMOND_III,25,13,10520
