ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
337,0,338,0,MASTER_I,0,17,17147,515,0,501,0,DIAMOND_I,92,16,15914,117,0,116,0,DIAMOND_II,70,16,15356,99,0,85,0,DIAMOND_I,23,13,11003,457,0,460,0,DIAMOND_I,0,15,14209,551,0,554,0,DIAMOND_I,23,17,18312,67,0,82,0,PLATINUM_I,91,18,19420,63,0,37,0,DIAMOND_I,7,18,18992,304,0,301,0,MASTER_I,164,17,17913,105,0,75,0,DIAMOND_I,87,14,11603
167,0,174,0,DIAMOND_II,30,15,13816,568,0,571,0,DIAMOND_II,92,15,13365,129,0,101,0,DIAMOND_I,17,13,11070,341,0,319,0,DIAMOND_I,48,12,9449,457,0,460,0,DIAMOND_I,0,15,13567,74,0,55,0,DIAMOND_I,50,17,17161,110,0,117,0,DIAMOND_II,15,15,13052,226,0,169,0,DIAMOND_I,100,14,12826,176,0,169,0,DIAMOND_I,9,14,12138,547,0,524,0,DIAMOND_I,75,13,11155
102,0,96,0,DIAMOND_I,0,12,8787,183,0,185,0,DIAMOND_II,57,12,8744,120,0,113,0,DIAMOND_I,9,12,9104,195,0,199,0,DIAMOND_I,60,10,6780,499,0,512,0,DIAMOND_I,51,9,5425,327,0,333,0,DIAMOND_I,11,12,8722,221,0,211,0,DIAMOND_I,67,12,8581,147,0,117,0,DIAMOND_II,63,13,10340,344,0,308,0,DIAMOND_I,3,11,8523,68,0,63,0,DIAMOND_II,20,9,5524
120,0,85,0,DIAMOND_I,16,15,13036,45,0,46,0,DIAMOND_I,31,14,12221,304,0,311,0,MASTER_I,0,15,14337,95,0,44,0,DIAMOND_I,34,12,9843,249,0,237,0,DIAMOND_I,12,12,8814,327,0,333,0,DIAMOND_I,11,14,12964,72,0,71,0,DIAMOND_I,68,16,15029,465,0,424,0,DIAMOND_I,100,16,15238,412,0,376,0,DIAMOND_I,100,13,10736,60,0,57,0,DIAMOND_I,67,13,10568
517,0,518,0,DIAMOND_II,76,17,17025,191,0,156,0,DIAMOND_I,14,17,16988,414,0,379,0,MASTER_I,33,17,16956,52,0,37,0,DIAMOND_II,34,16,16048,167,0,171,0,DIAMOND_I,75,15,14170,327,0,333,0,DIAMOND_I,11,15,14103,621,0,600,0,DIAMOND_I,100,16,15399,265,0,247,0,DIAMOND_I,0,14,12259,438,0,450,0,DIAMOND_I,48,15,13528,119,0,134,0,DIAMOND_II,75,14,11614
754,0,758,0,DIAMOND_I,29,14,12191,249,0,228,0,DIAMOND_II,8,13,10055,345,0,343,0,MASTER_I,68,11,7648,331,0,305,0,DIAMOND_I,100,12,9897,53,0,53,0,DIAMOND_II,75,10,7098,327,0,333,0,DIAMOND_I,11,13,10953,475,0,462,0,MASTER_I,43,13,10601,362,0,334,0,DIAMOND_I,68,14,11776,273,0,266,0,DIAMOND_I,63,12,9876,259,0,242,0,MASTER_I,39,12,9372
195,0,197,0,MASTER_I,74,17,17653,179,0,162,0,DIAMOND_I,76,16,16442,251,0,247,0,MASTER_I,0,17,16547,117,0,96,0,DIAMOND_IV,63,17,17430,32,0,34,0,DIAMOND_II,32,14,12911,327,0,333,0,DIAMOND_I,11,16,16075,217,0,219,0,MASTER_I,57,17,17992,129,0,121,0,DIAMOND_II,30,16,16067,94,0,63,0,DIAMOND_I,21,15,14599,221,0,166,0,DIAMOND_I,11,12,9958
417,0,421,0,DIAMOND_III,77,16,16068,115,0,87,0,DIAMOND_I,0,13,11404,233,0,216,0,DIAMOND_I,75,15,14211,1078,0,1062,0,DIAMOND_II,29,15,13326,174,0,149,0,DIAMOND_I,94,12,9485,586,0,563,0,MASTER_I,16,17,17951,51,0,24,0,DIAMOND_II,48,16,15898,167,0,180,0,DIAMOND_II,3,15,14678,236,0,225,0,DIAMOND_II,76,16,16152,725,0,684,0,DIAMOND_I,0,14,11581
530,0,521,0,DIAMOND_I,77,16,16292,115,0,87,0,DIAMOND_I,0,15,13818,48,0,45,0,DIAMOND_III,5,16,16166,111,0,95,0,MASTER_I,31,14,11837,704,0,669,0,DIAMOND_II,46,12,9847,608,0,618,0,DIAMOND_III,16,15,14267,137,0,161,0,DIAMOND_I,34,16,15777,30,0,25,0,DIAMOND_I,100,15,13750,615,0,593,0,MASTER_I,68,16,16290,23,0,20,0,DIAMOND_IV,1,15,14602
551,0,539,0,DIAMOND_II,56,14,11841,115,0,87,0,DIAMOND_I,0,11,7589,386,0,367,0,DIAMOND_II,36,12,9679,619,0,611,0,DIAMOND_II,16,12,8624,769,0,720,0,MASTER_I,57,10,6742,87,0,68,0,MASTER_I,27,13,11120,60,0,38,0,DIAMOND_II,42,14,11857,176,0,165,0,DIAMOND_III,83,15,13306,516,0,488,0,DIAMOND_I,99,14,11914,501,0,429,0,MASTER_I,0,12,9287
309,0,269,0,DIAMOND_II,75,16,15164,115,0,87,0,DIAMOND_I,0,15,13098,428,0,433,0,DIAMOND_II,40,17,16508,136,0,113,0,DIAMOND_II,31,15,13058,99,0,91,0,DIAMOND_II,78,12,9915,117,0,107,0,DIAMOND_III,75,14,11624,289,0,294,0,DIAMOND_II,40,16,15945,151,0,150,0,DIAMOND_I,81,16,14863,818,0,806,0,DIAMOND_II,0,13,10425,268,0,286,0,DIAMOND_III,75,11,8243
63,0,32,0,DIAMOND_II,19,17,16684,115,0,87,0,DIAMOND_I,0,15,14547,123,0,63,0,DIAMOND_I,88,16,15861,141,0,115,0,DIAMOND_I,24,16,15220,50,0,24,0,DIAMOND_IV,27,15,13771,462,0,453,0,DIAMOND_II,84,17,16950,399,0,376,0,MASTER_I,1,17,17669,151,0,150,0,DIAMOND_I,81,18,19662,267,0,264,0,MASTER_I,16,16,16257,256,0,267,0,DIAMOND_I,75,14,12031
711,0,707,0,MASTER_I,267,14,11797,251,0,218,0,MASTER_I,109,13,10657,176,0,148,0,MASTER_I,126,13,11122,52,0,35,0,MASTER_I,234,12,9131,386,0,383,0,MASTER_I,203,11,7944,182,0,158,0,DIAMOND_I,25,10,7139,94,0,85,0,MASTER_I,371,12,9532,535,0,515,0,MASTER_I,43,13,10414,64,0,63,0,DIAMOND_I,16,10,6762,407,0,401,0,MASTER_I,104,9,5760
205,0,187,0,MASTER_I,210,15,14400,251,0,218,0,MASTER_I,109,18,18482,12,0,7,0,DIAMOND_I,90,17,18280,284,0,264,0,MASTER_I,62,15,13958,467,0,448,0,MASTER_I,155,14,11914,182,0,158,0,DIAMOND_I,25,15,13437,356,0,355,0,MASTER_I,144,15,14369,77,0,61,0,MASTER_I,86,14,11504,456,0,438,0,MASTER_I,129,14,11495,184,0,195,0,MASTER_I,138,12,9832
180,0,138,0,GRANDMASTER_I,467,17,16516,405,0,379,0,MASTER_I,321,17,17519,78,0,48,0,MASTER_I,238,16,15760,32,0,16,0,DIAMOND_I,100,15,14025,150,0,146,0,MASTER_I,333,15,14368,182,0,158,0,DIAMOND_I,25,16,16188,54,0,32,0,MASTER_I,382,17,17656,152,0,132,0,MASTER_I,73,14,12783,82,0,51,0,MASTER_I,51,16,15406,447,0,418,0,MASTER_I,92,14,12752
291,0,283,0,DIAMOND_II,0,16,15395,52,0,48,0,DIAMOND_IV,1,17,16874,33,0,20,0,DIAMOND_II,1,16,15440,147,0,130,0,MASTER_I,313,14,12011,267,0,252,0,MASTER_I,18,15,14182,182,0,158,0,DIAMOND_I,25,12,9143,176,0,149,0,DIAMOND_I,75,17,16848,131,0,106,0,MASTER_I,104,15,13431,44,0,47,0,DIAMOND_I,32,15,13911,88,0,85,0,DIAMOND_I,40,14,11461
466,0,453,0,MASTER_I,247,12,9067,352,0,314,0,MASTER_I,104,13,10472,723,0,711,0,MASTER_I,339,10,6785,233,0,223,0,MASTER_I,132,11,8334,241,0,199,0,MASTER_I,222,13,10789,182,0,158,0,DIAMOND_I,25,12,9832,333,0,324,0,MASTER_I,185,14,11587,168,0,146,0,MASTER_I,67,13,11338,159,0,156,0,MASTER_I,182,12,9732,184,0,169,0,MASTER_I,49,10,7252
377,0,368,0,MASTER_I,262,16,15491,256,0,226,0,MASTER_I,178,15,13691,348,0,333,0,MASTER_I,96,14,12343,195,0,165,0,MASTER_I,218,15,14502,278,0,246,0,MASTER_I,338,14,11645,299,0,282,0,MASTER_I,118,14,11883,93,0,86,0,DIAMOND_I,75,14,11811,144,0,108,0,GRANDMASTER_I,581,14,12855,96,0,91,0,MASTER_I,143,14,12949,80,0,75,0,DIAMOND_I,47,12,9076
132,0,137,0,MASTER_I,206,14,12353,420,0,434,0,DIAMOND_I,100,13,11368,103,0,83,0,MASTER_I,317,14,12399,378,0,352,0,MASTER_I,373,13,10167,103,0,83,0,GRANDMASTER_I,473,10,6671,139,0,100,0,MASTER_I,311,12,9585,93,0,86,0,DIAMOND_I,75,11,8161,114,0,89,0,MASTER_I,253,12,8796,705,0,669,0,MASTER_I,348,11,8132,319,0,309,0,DIAMOND_I,33,11,7789
314,0,315,0,MASTER_I,172,13,9963,888,0,849,0,GRANDMASTER_I,619,12,9553,320,0,294,0,MASTER_I,362,11,8267,291,0,309,0,DIAMOND_III,62,11,8105,177,0,150,0,GRANDMASTER_I,453,10,6146,144,0,131,0,MASTER_I,306,11,7746,93,0,86,0,DIAMOND_I,75,9,5730,267,0,245,0,GRANDMASTER_I,588,12,9038,883,0,865,0,GRANDMASTER_I,507,9,5751,81,0,77,0,MASTER_I,137,9,5495
163,0,142,0,MASTER_I,343,12,9903,310,0,290,0,GRANDMASTER_I,531,11,8472,103,0,72,0,DIAMOND_I,75,12,9635,486,0,487,0,MASTER_I,232,11,8060,277,0,250,0,GRANDMASTER_I,468,9,5737,374,0,348,0,GRANDMASTER_I,733,15,13076,93,0,86,0,DIAMOND_I,75,12,9491,387,0,373,0,GRANDMASTER_I,498,14,12053,259,0,231,0,DIAMOND_I,75,13,10037,326,0,302,0,MASTER_I,344,12,8864
95,0,97,0,DIAMOND_I,61,14,12905,190,0,167,0,GRANDMASTER_I,508,16,15675,284,0,244,0,MASTER_I,276,15,14067,103,0,72,0,DIAMOND_I,75,11,8374,733,0,718,0,MASTER_I,243,11,8012,615,0,589,0,MASTER_I,398,15,14674,93,0,86,0,DIAMOND_I,75,11,7579,257,0,260,0,MASTER_I,401,11,7997,98,0,90,0,MASTER_I,306,11,8336,601,0,616,0,MASTER_I,20,9,5396
63,0,49,0,MASTER_I,18,18,22615,155,0,152,0,DIAMOND_II,66,16,15938,313,0,290,0,DIAMOND_I,30,17,16873,117,0,116,0,DIAMOND_II,70,17,16666,375,0,360,0,DIAMOND_I,5,16,15265,170,0,145,0,DIAMOND_I,41,15,14646,440,0,419,0,DIAMOND_I,80,15,13523,342,0,299,0,DIAMOND_II,54,17,17644,115,0,94,0,DIAMOND_I,45,15,13064,128,0,120,0,DIAMOND_I,81,14,12211
119,0,115,0,MASTER_I,52,13,11094,49,0,59,0,DIAMOND_II,55,11,7988,331,0,305,0,DIAMOND_I,100,14,12637,128,0,97,0,DIAMOND_I,5,12,9578,370,0,370,0,MASTER_I,0,12,8599,249,0,223,0,MASTER_I,99,15,13569,245,0,243,0,MASTER_I,0,15,14641,484,0,475,0,DIAMOND_I,71,16,15898,344,0,308,0,DIAMOND_I,3,13,10785,55,0,40,0,DIAMOND_I,42,11,8067
135,0,135,0,DIAMOND_I,47,17,16853,153,0,137,0,DIAMOND_I,75,15,14312,348,0,360,0,DIAMOND_I,30,16,15070,128,0,97,0,DIAMOND_I,5,14,12715,394,0,394,0,MASTER_I,14,14,12403,621,0,600,0,DIAMOND_I,100,17,18331,497,0,476,0,DIAMOND_I,99,16,15475,211,0,184,0,MASTER_I,192,17,17328,548,0,533,0,MASTER_I,139,17,16586,555,0,574,0,DIAMOND_I,51,14,12309
713,0,686,0,MASTER_I,0,13,11415,100,0,79,0,DIAMOND_II,72,14,12246,659,0,648,0,DIAMOND_II,16,14,12954,128,0,97,0,DIAMOND_I,5,12,9878,115,0,115,0,DIAMOND_I,100,12,8999,93,0,72,0,DIAMOND_I,100,13,10155,114,0,91,0,DIAMOND_I,72,12,9793,102,0,96,0,DIAMOND_I,0,12,9761,41,0,44,0,DIAMOND_IV,0,12,8599,156,0,154,0,DIAMOND_I,14,9,5359
192,0,124,0,MASTER_I,118,16,16250,332,0,333,0,MASTER_I,131,17,16709,167,0,152,0,MASTER_I,140,15,14144,128,0,97,0,DIAMOND_I,5,15,14329,452,0,441,0,MASTER_I,178,12,9479,59,0,42,0,DIAMOND_I,93,16,15250,100,0,68,0,DIAMOND_I,100,15,13554,278,0,269,0,MASTER_I,189,18,19211,221,0,216,0,MASTER_I,173,15,14697,233,0,226,0,MASTER_I,65,14,11600
144,0,122,0,MASTER_I,64,11,8378,78,0,67,0,DIAMOND_I,86,12,8784,382,0,364,0,MASTER_I,106,12,9267,128,0,97,0,DIAMOND_I,5,13,10691,82,0,71,0,MASTER_I,290,10,6820,229,0,218,0,MASTER_I,170,13,10228,696,0,667,0,MASTER_I,223,13,11078,376,0,366,0,MASTER_I,139,14,12277,995,0,981,0,MASTER_I,345,14,11957,83,0,61,0,MASTER_I,56,12,9220
140,0,105,0,DIAMOND_I,11,18,18381,43,0,36,0,PLATINUM_I,100,16,15153,65,0,44,0,DIAMOND_III,69,15,14344,57,0,52,0,DIAMOND_I,100,15,14650,118,0,97,0,DIAMOND_I,20,13,10308,29,0,14,0,PLATINUM_I,59,17,16977,90,0,86,0,DIAMOND_I,33,15,14384,129,0,111,0,DIAMOND_II,17,16,16443,280,0,282,0,DIAMOND_II,19,15,14174,9,0,16,0,DIAMOND_III,40,14,11541
205,0,189,0,DIAMOND_II,17,16,15024,148,0,127,0,MASTER_I,1,15,13542,151,0,150,0,DIAMOND_I,81,16,15732,180,0,134,0,DIAMOND_I,100,16,14939,176,0,138,0,DIAMOND_I,6,14,11599,78,0,79,0,DIAMOND_I,64,15,13340,90,0,86,0,DIAMOND_I,33,14,12048,222,0,119,0,DIAMOND_I,100,15,14016,261,0,258,0,MASTER_I,52,13,11194,73,0,71,0,DIAMOND_I,20,13,10858
161,0,84,0,DIAMOND_II,62,17,17364,64,0,28,0,DIAMOND_II,96,18,18738,55,0,32,0,DIAMOND_IV,36,18,18910,144,0,135,0,DIAMOND_II,36,18,20127,463,0,429,0,DIAMOND_I,29,15,14466,243,0,190,0,DIAMOND_I,91,18,19724,90,0,86,0,DIAMOND_I,33,18,19295,150,0,123,0,MASTER_I,1,18,21960,14,0,14,0,PLATINUM_I,100,17,17304,16,0,5,0,PLATINUM_I,100,16,16417
429,0,432,0,DIAMOND_I,72,14,12186,151,0,152,0,DIAMOND_II,0,14,12540,79,0,81,0,DIAMOND_II,55,14,12196,64,0,54,0,DIAMOND_II,99,12,9427,194,0,192,0,DIAMOND_I,19,12,8705,66,0,67,0,DIAMOND_II,3,16,15238,90,0,86,0,DIAMOND_I,33,15,13672,454,0,454,0,DIAMOND_I,42,16,16376,160,0,157,0,DIAMOND_II,50,15,14653,118,0,97,0,DIAMOND_I,20,13,10783
316,0,307,0,DIAMOND_I,30,14,13002,749,0,714,0,DIAMOND_I,63,14,12099,301,0,287,0,DIAMOND_I,75,15,14396,128,0,132,0,DIAMOND_I,61,16,15457,67,0,39,0,DIAMOND_III,98,15,14531,440,0,452,0,DIAMOND_I,20,14,12759,90,0,86,0,DIAMOND_I,33,14,11945,511,0,508,0,DIAMOND_III,75,14,11665,413,0,397,0,DIAMOND_I,59,13,11027,1059,0,1038,0,DIAMOND_II,25,11,8574
498,0,444,0,MASTER_I,0,14,12102,81,0,79,0,DIAMOND_I,76,14,12936,306,0,268,0,DIAMOND_III,75,14,11820,247,0,259,0,DIAMOND_I,35,13,10796,82,0,87,0,DIAMOND_I,54,11,8520,41,0,30,0,DIAMOND_III,0,13,10733,249,0,242,0,DIAMOND_II,26,12,9950,309,0,273,0,DIAMOND_II,60,11,8342,65,0,54,0,DIAMOND_I,2,11,8112,255,0,231,0,DIAMOND_I,87,10,6544
451,0,445,0,DIAMOND_III,55,14,12754,208,0,226,0,DIAMOND_II,64,14,12686,346,0,360,0,DIAMOND_II,75,14,12506,169,0,174,0,DIAMOND_II,44,15,14316,336,0,299,0,DIAMOND_I,100,13,11335,85,0,91,0,DIAMOND_II,0,17,16627,386,0,367,0,DIAMOND_II,36,18,19406,491,0,498,0,DIAMOND_II,57,16,14858,65,0,54,0,DIAMOND_I,2,15,13232,375,0,353,0,DIAMOND_II,61,15,14168
105,0,99,0,DIAMOND_I,1,18,20646,126,0,117,0,DIAMOND_I,7,17,16978,443,0,431,0,DIAMOND_I,26,17,17329,81,0,63,0,DIAMOND_II,60,16,15727,74,0,68,0,DIAMOND_III,0,15,13226,117,0,107,0,DIAMOND_III,75,15,14667,107,0,107,0,DIAMOND_II,45,15,14576,60,0,54,0,DIAMOND_I,0,15,13331,65,0,54,0,DIAMOND_I,2,16,15337,98,0,69,0,DIAMOND_I,1,14,11571
952,0,949,0,DIAMOND_I,16,13,11363,537,0,533,0,MASTER_I,0,14,12825,172,0,146,0,DIAMOND_II,94,15,13025,766,0,754,0,MASTER_I,1,15,14089,222,0,177,0,DIAMOND_I,100,13,10147,236,0,171,0,MASTER_I,5,16,14979,240,0,216,0,DIAMOND_I,54,15,13218,245,0,226,0,DIAMOND_I,19,16,15700,65,0,54,0,DIAMOND_I,2,15,14361,502,0,470,0,MASTER_I,19,12,9551
141,0,81,0,DIAMOND_II,71,12,9868,427,0,420,0,DIAMOND_II,83,12,9873,326,0,301,0,DIAMOND_II,79,12,9228,93,0,93,0,DIAMOND_III,99,11,8220,494,0,488,0,DIAMOND_I,83,10,6666,150,0,137,0,DIAMOND_I,12,14,12509,298,0,292,0,DIAMOND_I,57,14,12689,41,0,33,0,DIAMOND_III,75,14,11747,65,0,54,0,DIAMOND_I,2,13,11047,1089,0,1047,0,DIAMOND_II,78,12,9512
184,0,184,0,PLATINUM_IV,28,16,14753,184,0,184,0,PLATINUM_IV,28,13,10188,183,0,189,0,GOLD_II,45,13,10471,453,0,436,0,DIAMOND_II,8,13,10293,453,0,436,0,DIAMOND_II,8,11,7546,20,0,14,0,GOLD_I,100,14,12921,48,0,46,0,PLATINUM_I,75,16,14798,3,0,7,0,SILVER_III,38,13,11254,3,0,7,0,SILVER_III,38,14,12320,98,0,87,0,DIAMOND_I,13,17,17194
75,0,73,0,GOLD_I,75,17,16730,308,0,305,0,PLATINUM_III,73,16,15935,22,0,23,0,SILVER_I,9,15,14619,42,0,64,0,GOLD_IV,57,15,14211,155,0,139,0,GOLD_III,0,14,12993,20,0,14,0,GOLD_I,100,14,12864,20,0,14,0,GOLD_I,100,15,13917,48,0,46,0,PLATINUM_I,75,15,13679,3,0,7,0,SILVER_III,38,15,13606,98,0,87,0,DIAMOND_I,13,18,19631
436,0,456,0,DIAMOND_III,0,18,18966,236,0,229,0,DIAMOND_III,59,16,15437,129,0,122,0,DIAMOND_IV,95,16,16232,75,0,87,0,DIAMOND_I,13,18,18513,338,0,351,0,DIAMOND_I,43,14,12666,112,0,116,0,DIAMOND_IV,25,17,18168,117,0,82,0,DIAMOND_II,7,18,24026,91,0,98,0,DIAMOND_II,2,18,18585,105,0,99,0,DIAMOND_III,75,15,13708,98,0,87,0,DIAMOND_I,13,18,22945
131,0,123,0,DIAMOND_I,0,15,13356,293,0,310,0,DIAMOND_I,0,14,12345,321,0,324,0,DIAMOND_II,0,15,14124,363,0,347,0,DIAMOND_I,39,14,12861,686,0,666,0,DIAMOND_III,44,12,9422,218,0,193,0,DIAMOND_III,56,14,12416,117,0,82,0,DIAMOND_II,7,17,17390,318,0,286,0,DIAMOND_II,7,15,14127,274,0,269,0,DIAMOND_IV,75,16,15339,98,0,87,0,DIAMOND_I,13,18,19530
115,0,95,0,MASTER_I,66,11,7995,82,0,69,0,PLATINUM_III,15,11,7401,39,0,30,0,DIAMOND_IV,75,11,8155,39,0,30,0,DIAMOND_IV,75,11,7404,38,0,23,0,GOLD_I,100,10,6619,138,0,123,0,MASTER_I,324,13,10927,205,0,203,0,PLATINUM_I,70,13,10830,425,0,417,0,DIAMOND_II,6,12,8601,315,0,293,0,DIAMOND_I,0,10,7105,98,0,87,0,DIAMOND_I,13,14,12826
92,0,95,0,DIAMOND_I,83,15,14147,116,0,103,0,DIAMOND_I,75,15,14358,91,0,82,0,DIAMOND_I,29,15,14123,153,0,115,0,DIAMOND_II,0,14,11443,234,0,221,0,DIAMOND_II,93,13,10601,403,0,413,0,MASTER_I,72,14,12104,184,0,168,0,MASTER_I,1,14,11734,879,0,863,0,MASTER_I,48,14,11556,161,0,126,0,DIAMOND_I,33,13,10148,48,0,37,0,DIAMOND_II,12,11,7315
297,0,288,0,DIAMOND_I,22,11,8516,718,0,720,0,DIAMOND_I,27,12,9186,367,0,350,0,DIAMOND_III,43,12,9362,154,0,127,0,DIAMOND_II,75,11,7425,304,0,284,0,DIAMOND_II,0,9,5890,551,0,525,0,MASTER_I,53,13,10534,196,0,188,0,DIAMOND_I,5,13,10471,100,0,82,0,DIAMOND_II,35,14,11705,161,0,126,0,DIAMOND_I,33,12,9751,331,0,300,0,DIAMOND_I,59,11,7543
1078,0,1062,0,DIAMOND_II,29,13,10348,154,0,127,0,DIAMOND_I,59,12,9470,160,0,157,0,MASTER_I,16,12,9451,84,0,32,0,DIAMOND_I,0,12,9774,138,0,134,0,MASTER_I,93,11,8567,179,0,162,0,DIAMOND_I,76,14,12444,141,0,91,0,MASTER_I,1,15,13951,508,0,511,0,DIAMOND_I,10,14,12315,161,0,126,0,DIAMOND_I,33,11,8264,820,0,752,0,DIAMOND_I,0,10,6263
185,0,138,0,DIAMOND_I,6,13,10257,59,0,45,0,DIAMOND_III,54,13,10141,1002,0,973,0,DIAMOND_I,8,13,10151,469,0,412,0,MASTER_I,206,11,8220,207,0,201,0,DIAMOND_III,49,11,7572,125,0,70,0,GRANDMASTER_I,594,14,12954,108,0,103,0,DIAMOND_I,44,15,13609,329,0,331,0,MASTER_I,115,15,14517,161,0,126,0,DIAMOND_I,33,13,10244,101,0,84,0,DIAMOND_II,10,12,8611
65,0,70,0,DIAMOND_III,56,5,2299,277,0,284,0,DIAMOND_I,1,9,5284,237,0,203,0,DIAMOND_I,6,11,8361,91,0,73,0,DIAMOND_III,46,10,6242,287,0,292,0,DIAMOND_I,8,8,4856,79,0,80,0,DIAMOND_II,64,12,8630,154,0,142,0,DIAMOND_I,31,11,8030,379,0,363,0,DIAMOND_I,30,11,7477,92,0,58,0,DIAMOND_III,72,10,6736,79,0,85,0,DIAMOND_I,0,9,5234
89,0,85,0,DIAMOND_II,64,15,14652,318,0,292,0,DIAMOND_II,49,16,15483,237,0,203,0,DIAMOND_I,6,18,19524,164,0,143,0,DIAMOND_II,0,17,18239,442,0,427,0,DIAMOND_II,37,15,13067,150,0,169,0,DIAMOND_III,88,17,17634,482,0,420,0,DIAMOND_II,0,15,13784,93,0,107,0,DIAMOND_III,32,15,14410,171,0,176,0,DIAMOND_III,47,16,15490,195,0,190,0,DIAMOND_II,23,13,10800
115,0,91,0,DIAMOND_II,58,13,11391,176,0,149,0,DIAMOND_II,33,13,10339,237,0,203,0,DIAMOND_I,6,13,10644,276,0,272,0,DIAMOND_I,60,13,11335,743,0,746,0,DIAMOND_IV,75,12,8605,249,0,225,0,DIAMOND_I,61,15,13879,196,0,162,0,DIAMOND_II,17,15,13284,611,0,590,0,DIAMOND_I,7,15,14150,148,0,151,0,DIAMOND_II,1,15,13154,376,0,326,0,MASTER_I,0,13,11416
110,0,97,0,DIAMOND_II,18,14,12281,149,0,137,0,DIAMOND_I,0,17,16899,237,0,203,0,DIAMOND_I,6,16,16462,202,0,175,0,DIAMOND_I,16,14,11660,378,0,346,0,DIAMOND_III,37,14,12511,162,0,146,0,DIAMOND_II,57,13,11427,266,0,283,0,DIAMOND_III,75,14,12768,169,0,163,0,DIAMOND_I,29,14,11625,392,0,388,0,DIAMOND_II,75,13,10278,497,0,493,0,DIAMOND_II,0,12,8622
307,0,269,0,DIAMOND_I,0,18,19172,209,0,162,0,DIAMOND_I,100,18,19464,237,0,203,0,DIAMOND_I,6,18,19867,281,0,272,0,DIAMOND_III,50,18,20153,157,0,121,0,DIAMOND_I,100,16,15527,110,0,97,0,DIAMOND_II,18,16,15012,241,0,201,0,DIAMOND_I,72,15,13248,511,0,539,0,DIAMOND_III,78,14,12949,279,0,297,0,DIAMOND_III,42,15,14312,274,0,233,0,DIAMOND_II,27,14,11934
