rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
67,0,85,0,GOLD_III,16,18,18481,241,0,235,0,PLATINUM_IV,59,15,14297,121,0,127,0,GOLD_IV,72,17,18298,280,0,265,0,PLATINUM_III,50,15,14504,231,0,243,0,GOLD_III,75,15,14221,66,0,65,0,GOLD_III,62,15,14280,126,0,129,0,GOLD_I,53,16,15107,366,0,363,0,PLATINUM_IV,0,15,13958,126,0,131,0,PLATINUM_IV,0,14,11649,49,0,49,0,GOLD_II,56,16,15224
30,0,36,0,PLATINUM_II,15,9,6003,10,0,13,0,PLATINUM_IV,0,9,5160,211,0,200,0,DIAMOND_IV,17,9,5050,23,0,26,0,GOLD_II,76,8,4670,99,0,103,0,BRONZE_II,0,7,3561,389,0,379,0,PLATINUM_IV,79,8,4952,126,0,129,0,GOLD_I,53,9,5059,9,0,3,0,PLATINUM_I,95,6,2896,66,0,65,0,GOLD_III,62,7,3206,42,0,52,0,SILVER_II,61,7,3324
156,0,161,0,GOLD_I,69,12,9537,567,0,567,0,GOLD_II,4,10,6440,48,0,41,0,GOLD_I,0,11,7758,261,0,243,0,PLATINUM_IV,0,10,6269,66,0,54,0,GOLD_I,28,10,6203,66,0,65,0,GOLD_III,62,9,5817,126,0,129,0,GOLD_I,53,10,7132,343,0,357,0,PLATINUM_IV,0,9,5945,64,0,72,0,GOLD_II,57,10,6995,229,0,229,0,GOLD_I,31,8,4965
16,0,9,0,GOLD_II,30,14,12965,141,0,136,0,PLATINUM_IV,1,15,14009,120,0,111,0,GOLD_I,54,15,14568,29,0,42,0,GOLD_II,27,15,14489,130,0,129,0,PLATINUM_IV,10,13,11253,66,0,65,0,GOLD_III,62,16,15253,126,0,129,0,GOLD_I,53,14,11493,216,0,185,0,PLATINUM_IV,59,14,11607,430,0,375,0,GOLD_I,79,12,9147,47,0,33,0,GOLD_II,80,12,8733
293,0,291,0,SILVER_I,68,14,12312,162,0,157,0,SILVER_I,80,15,13736,90,0,97,0,GOLD_IV,13,16,15136,155,0,157,0,GOLD_IV,11,15,13263,593,0,596,0,GOLD_IV,45,15,13316,98,0,98,0,GOLD_III,17,16,16012,126,0,129,0,GOLD_I,53,16,15159,261,0,240,0,GOLD_III,0,16,15234,477,0,448,0,GOLD_IV,0,15,14372,297,0,314,0,SILVER_IV,14,14,12064
113,0,107,0,PLATINUM_III,0,18,23988,136,0,145,0,PLATINUM_III,59,18,24334,117,0,106,0,PLATINUM_III,48,18,22160,288,0,310,0,PLATINUM_III,11,18,23462,460,0,452,0,PLATINUM_IV,23,17,17949,84,0,62,0,GOLD_I,26,18,23746,73,0,49,0,PLATINUM_II,16,18,21643,253,0,209,0,PLATINUM_IV,76,17,18331,646,0,614,0,PLATINUM_IV,59,18,19175,922,0,913,0,PLATINUM_III,55,18,19292
239,0,209,0,PLATINUM_III,30,2,514,256,0,258,0,PLATINUM_III,57,3,1020,68,0,78,0,PLATINUM_IV,61,3,1060,220,0,184,0,PLATINUM_III,46,2,587,283,0,287,0,PLATINUM_IV,90,2,526,84,0,62,0,GOLD_I,26,2,549,73,0,49,0,PLATINUM_II,16,3,832,248,0,228,0,PLATINUM_III,85,3,914,380,0,358,0,PLATINUM_IV,30,2,491,366,0,343,0,PLATINUM_III,17,1,0
167,0,158,0,PLATINUM_IV,58,10,6777,145,0,86,0,PLATINUM_II,14,10,6340,27,0,15,0,GOLD_I,74,11,7439,99,0,99,0,PLATINUM_IV,41,9,5278,138,0,113,0,GOLD_I,70,8,4691,84,0,62,0,GOLD_I,26,10,7123,73,0,49,0,PLATINUM_II,16,11,7820,273,0,251,0,PLATINUM_III,25,13,10012,534,0,512,0,PLATINUM_III,87,10,6450,131,0,118,0,PLATINUM_III,0,9,5631
96,0,105,0,PLATINUM_IV,81,18,18665,85,0,96,0,PLATINUM_IV,79,18,18554,150,0,158,0,PLATINUM_III,30,15,14250,237,0,236,0,PLATINUM_III,26,17,17327,58,0,56,0,PLATINUM_IV,87,16,15160,84,0,62,0,GOLD_I,26,15,13201,242,0,241,0,PLATINUM_IV,36,16,15404,355,0,329,0,PLATINUM_III,22,15,13774,87,0,78,0,PLATINUM_III,19,15,13807,73,0,49,0,PLATINUM_II,16,14,12296
69,0,61,0,PLATINUM_IV,32,13,11190,42,0,38,0,GOLD_I,5,14,12190,313,0,314,0,PLATINUM_IV,58,12,9893,315,0,297,0,PLATINUM_IV,62,11,7452,153,0,149,0,PLATINUM_IV,73,11,8526,84,0,62,0,GOLD_I,26,15,14290,270,0,238,0,PLATINUM_III,0,15,14197,137,0,128,0,PLATINUM_II,89,14,12136,53,0,36,0,GOLD_I,51,15,13057,73,0,49,0,PLATINUM_II,16,14,11881
49,0,48,0,SILVER_II,81,17,17695,26,0,15,0,GOLD_II,78,17,16930,46,0,49,0,PLATINUM_IV,39,17,17910,56,0,58,0,GOLD_I,0,15,13777,52,0,46,0,GOLD_II,5,16,15050,95,0,97,0,GOLD_IV,39,17,17453,81,0,70,0,PLATINUM_IV,1,18,19520,91,0,85,0,GOLD_IV,58,17,17818,95,0,76,0,PLATINUM_III,10,17,18325,57,0,48,0,GOLD_III,7,15,14627
52,0,46,0,GOLD_II,5,12,9318,49,0,48,0,SILVER_II,81,13,11278,26,0,15,0,GOLD_II,78,12,9080,56,0,58,0,GOLD_I,0,12,9579,29,0,27,0,GOLD_III,77,10,6924,95,0,76,0,PLATINUM_III,10,14,12437,81,0,70,0,PLATINUM_IV,1,13,10972,123,0,96,0,PLATINUM_I,74,15,13042,125,0,110,0,PLATINUM_III,24,13,10638,57,0,48,0,GOLD_III,7,11,8397
32,0,17,0,GOLD_III,75,17,18012,52,0,35,0,GOLD_III,67,18,19482,57,0,52,0,GOLD_II,77,18,21487,56,0,58,0,GOLD_I,0,5,1990,29,0,27,0,GOLD_III,77,15,14007,227,0,197,0,GOLD_I,100,16,15095,36,0,45,0,GOLD_II,2,17,16997,193,0,165,0,PLATINUM_IV,1,17,18057,266,0,235,0,GOLD_I,30,16,15731,65,0,47,0,GOLD_II,80,14,12009
6,0,4,0,GOLD_II,62,15,14337,154,0,147,0,PLATINUM_II,6,15,14211,12,0,7,0,PLATINUM_II,41,17,16786,3,0,7,0,GOLD_I,45,15,13989,372,0,336,0,DIAMOND_III,2,13,11093,40,0,33,0,PLATINUM_III,33,15,13290,7,0,3,0,GOLD_I,99,15,13803,84,0,71,0,PLATINUM_II,58,15,14053,64,0,65,0,PLATINUM_IV,12,13,11402,105,0,101,0,DIAMOND_IV,0,12,9167
29,0,30,0,GOLD_I,45,15,13940,48,0,40,0,GOLD_III,75,13,10803,275,0,271,0,GOLD_I,23,14,11511,56,0,45,0,GOLD_IV,54,14,11537,149,0,184,0,GOLD_IV,61,11,8115,81,0,94,0,GOLD_IV,0,14,12354,82,0,92,0,GOLD_II,11,16,15056,60,0,64,0,GOLD_I,0,15,13277,20,0,22,0,GOLD_II,27,16,14787,112,0,74,0,PLATINUM_III,68,14,12193
29,0,30,0,GOLD_I,45,15,14311,276,0,274,0,PLATINUM_III,60,17,17131,117,0,143,0,PLATINUM_IV,58,18,19964,417,0,409,0,PLATINUM_IV,75,15,13278,490,0,473,0,DIAMOND_IV,66,14,12899,241,0,259,0,PLATINUM_II,15,18,22233,81,0,82,0,PLATINUM_II,20,15,14165,697,0,668,0,PLATINUM_II,58,18,19707,479,0,470,0,PLATINUM_II,13,17,16627,240,0,228,0,PLATINUM_II,93,16,15700
29,0,30,0,GOLD_I,45,14,11816,390,0,380,0,GOLD_I,60,12,9373,196,0,172,0,PLATINUM_III,51,13,11184,417,0,409,0,PLATINUM_IV,75,13,10754,70,0,81,0,PLATINUM_IV,31,11,8148,687,0,666,0,PLATINUM_II,59,12,9531,45,0,47,0,PLATINUM_III,55,12,9031,231,0,263,0,PLATINUM_IV,0,11,8398,90,0,96,0,PLATINUM_II,20,12,9420,163,0,175,0,PLATINUM_IV,8,9,5893
29,0,30,0,GOLD_I,45,14,11544,151,0,97,0,DIAMOND_I,6,13,10003,26,0,23,0,GOLD_I,0,14,12603,939,0,888,0,PLATINUM_III,60,11,7622,282,0,256,0,PLATINUM_I,32,12,9053,410,0,423,0,PLATINUM_IV,93,11,7495,158,0,130,0,PLATINUM_III,45,12,9013,72,0,85,0,PLATINUM_IV,69,12,8948,267,0,240,0,DIAMOND_IV,3,11,8423,45,0,58,0,PLATINUM_IV,0,10,6727
29,0,30,0,GOLD_I,45,15,14298,223,0,226,0,GOLD_IV,0,14,12572,587,0,575,0,PLATINUM_III,0,16,14753,232,0,228,0,PLATINUM_IV,0,13,10066,303,0,270,0,PLATINUM_III,73,13,10790,100,0,86,0,PLATINUM_IV,95,15,13970,156,0,155,0,PLATINUM_IV,36,12,9249,68,0,50,0,GOLD_II,79,13,10332,534,0,512,0,PLATINUM_III,87,12,9275,88,0,80,0,GOLD_III,48,11,7760
76,0,76,0,PLATINUM_III,64,18,21148,36,0,27,0,GOLD_I,100,17,17691,7,0,4,0,GOLD_I,55,18,20619,61,0,45,0,PLATINUM_III,55,17,18227,45,0,57,0,PLATINUM_II,80,16,15613,58,0,46,0,DIAMOND_IV,62,18,19460,58,0,42,0,PLATINUM_III,91,18,24359,40,0,43,0,PLATINUM_IV,13,18,18794,25,0,15,0,GOLD_I,95,18,20311,35,0,21,0,PLATINUM_II,17,16,15490
34,0,25,0,PLATINUM_IV,98,14,12750,109,0,83,0,PLATINUM_II,9,16,15245,13,0,16,0,GOLD_I,100,16,16076,73,0,55,0,DIAMOND_IV,6,17,18045,36,0,21,0,PLATINUM_IV,1,15,13355,58,0,46,0,DIAMOND_IV,62,18,20264,9,0,7,0,PLATINUM_III,81,17,16782,12,0,18,0,GOLD_II,27,17,17249,25,0,15,0,GOLD_I,95,18,18625,52,0,50,0,PLATINUM_II,0,14,12946
183,0,163,0,PLATINUM_I,53,18,18990,31,0,22,0,GOLD_I,53,14,12518,42,0,32,0,GOLD_I,80,18,18473,44,0,18,0,PLATINUM_IV,74,15,14168,44,0,18,0,PLATINUM_IV,74,16,14923,25,0,15,0,GOLD_I,95,14,11593,58,0,46,0,DIAMOND_IV,62,17,18103,20,0,19,0,PLATINUM_IV,47,13,11167,25,0,15,0,GOLD_I,95,16,15122,9,0,7,0,GOLD_I,0,13,11061
10,0,7,0,GOLD_I,16,18,18374,30,0,19,0,GOLD_II,72,15,13311,12,0,12,0,GOLD_I,20,18,20734,33,0,25,0,GOLD_I,46,18,18495,202,0,207,0,PLATINUM_IV,2,14,11803,6,0,6,0,GOLD_I,35,15,14580,30,0,26,0,GOLD_II,7,15,13216,7,0,11,0,GOLD_III,6,15,13617,25,0,15,0,GOLD_I,95,16,14731,10,0,7,0,SILVER_I,39,15,13710
23,0,36,0,GOLD_II,0,17,17825,7,0,7,0,GOLD_III,73,16,15269,11,0,11,0,GOLD_I,64,17,17245,32,0,18,0,PLATINUM_IV,0,18,19027,32,0,18,0,PLATINUM_IV,0,17,17040,56,0,43,0,PLATINUM_IV,34,17,17400,25,0,17,0,GOLD_I,1,18,19125,25,0,17,0,GOLD_I,1,18,20321,25,0,15,0,GOLD_I,95,16,16285,10,0,7,0,SILVER_I,39,16,14976
435,0,407,0,GOLD_I,32,18,29592,510,0,509,0,GOLD_II,76,18,23704,46,0,48,0,GOLD_II,0,18,27801,234,0,220,0,GOLD_I,33,18,22948,155,0,142,0,GOLD_I,10,18,18614,385,0,357,0,GOLD_II,31,18,25109,84,0,89,0,GOLD_II,19,18,21366,321,0,310,0,GOLD_I,2,18,22590,104,0,120,0,PLATINUM_IV,0,18,21951,286,0,258,0,GOLD_II,68,17,17011
370,0,333,0,GOLD_I,0,12,8643,163,0,149,0,PLATINUM_IV,11,10,6619,558,0,541,0,GOLD_I,11,12,9629,468,0,450,0,PLATINUM_IV,61,11,7629,116,0,96,0,GOLD_III,1,9,6081,25,0,38,0,GOLD_II,0,12,9809,163,0,172,0,PLATINUM_IV,1,12,8995,321,0,310,0,GOLD_I,2,12,9798,384,0,379,0,GOLD_II,50,12,9688,182,0,176,0,GOLD_I,51,9,5504
410,0,415,0,GOLD_I,0,16,16385,157,0,161,0,GOLD_II,51,16,15045,83,0,77,0,GOLD_I,1,18,18961,135,0,141,0,GOLD_II,26,15,13642,596,0,603,0,GOLD_I,19,13,11123,288,0,264,0,GOLD_III,90,15,14500,159,0,134,0,GOLD_I,19,14,11841,321,0,310,0,GOLD_I,2,15,13682,437,0,426,0,GOLD_II,62,13,10259,121,0,122,0,GOLD_II,9,11,8550
199,0,168,0,GOLD_I,90,17,16821,119,0,121,0,PLATINUM_IV,26,15,14690,206,0,185,0,PLATINUM_IV,82,17,17538,25,0,22,0,GOLD_II,39,16,15693,176,0,171,0,GOLD_II,41,15,13041,69,0,83,0,GOLD_I,60,18,20727,135,0,111,0,GOLD_I,65,17,16575,321,0,310,0,GOLD_I,2,18,20313,71,0,78,0,GOLD_I,52,16,16049,145,0,161,0,PLATINUM_IV,20,15,14045
138,0,145,0,PLATINUM_IV,50,13,10284,442,0,420,0,PLATINUM_IV,0,10,6180,223,0,204,0,PLATINUM_IV,63,11,8471,313,0,297,0,GOLD_I,14,12,8642,268,0,275,0,PLATINUM_IV,0,10,6413,159,0,110,0,PLATINUM_IV,1,14,12203,83,0,80,0,GOLD_I,45,12,9568,321,0,310,0,GOLD_I,2,13,11049,430,0,431,0,PLATINUM_IV,14,12,8811,69,0,64,0,GOLD_I,59,12,9293
69,0,64,0,GOLD_I,59,13,10868,22,0,11,0,PLATINUM_IV,43,12,9755,93,0,98,0,PLATINUM_II,23,14,12427,302,0,305,0,PLATINUM_I,75,11,8133,281,0,252,0,PLATINUM_II,75,10,6703,46,0,41,0,PLATINUM_II,62,14,12025,223,0,204,0,PLATINUM_III,1,15,13908,167,0,169,0,DIAMOND_IV,31,14,12753,56,0,32,0,GOLD_I,41,13,11244,45,0,26,0,PLATINUM_I,92,13,10330
113,0,129,0,PLATINUM_IV,65,13,11379,146,0,131,0,DIAMOND_IV,41,11,8533,67,0,76,0,PLATINUM_IV,69,11,7707,41,0,42,0,DIAMOND_III,0,12,9084,198,0,188,0,DIAMOND_II,84,10,6446,271,0,247,0,PLATINUM_I,64,15,13175,336,0,353,0,PLATINUM_II,26,14,12555,90,0,85,0,PLATINUM_I,75,13,11311,56,0,32,0,GOLD_I,41,12,9602,45,0,26,0,PLATINUM_I,92,11,7890
16,0,23,0,GOLD_I,38,16,15303,18,0,7,0,SILVER_I,82,16,14931,87,0,96,0,PLATINUM_IV,0,14,12023,91,0,74,0,PLATINUM_III,13,13,10257,19,0,25,0,GOLD_I,71,13,10142,135,0,133,0,PLATINUM_I,75,13,10369,43,0,51,0,PLATINUM_IV,0,13,11139,54,0,38,0,PLATINUM_III,0,12,9164,56,0,32,0,GOLD_I,41,14,11749,23,0,25,0,PLATINUM_IV,0,12,8637
199,0,216,0,SILVER_II,25,18,19555,72,0,52,0,DIAMOND_IV,19,18,20434,21,0,16,0,GOLD_II,74,18,21010,190,0,197,0,GOLD_I,40,17,17007,86,0,83,0,PLATINUM_IV,30,16,15658,17,0,27,0,GOLD_II,33,17,17451,182,0,183,0,PLATINUM_IV,18,18,18947,36,0,12,0,PLATINUM_I,18,16,15770,56,0,32,0,GOLD_I,41,18,22335,93,0,97,0,PLATINUM_IV,46,18,19564
35,0,43,0,GOLD_II,43,10,6874,253,0,261,0,PLATINUM_IV,15,8,4701,87,0,96,0,PLATINUM_IV,0,10,6976,79,0,49,0,PLATINUM_I,98,8,4383,79,0,49,0,PLATINUM_I,98,8,4249,30,0,27,0,GOLD_II,21,10,6835,8,0,7,0,GOLD_III,90,12,9054,64,0,72,0,GOLD_I,21,10,6264,56,0,32,0,GOLD_I,41,11,8030,67,0,86,0,GOLD_III,23,8,4796
646,0,625,0,PLATINUM_IV,28,15,13934,234,0,250,0,GOLD_I,77,16,15114,17,0,24,0,GOLD_I,46,15,13748,234,0,181,0,DIAMOND_IV,0,15,14059,254,0,238,0,PLATINUM_III,75,14,12925,84,0,76,0,PLATINUM_IV,12,14,12820,128,0,122,0,PLATINUM_IV,0,13,11286,134,0,146,0,PLATINUM_IV,20,14,12869,162,0,156,0,PLATINUM_II,35,14,11689,77,0,88,0,PLATINUM_IV,0,12,9540
83,0,78,0,PLATINUM_IV,44,15,13748,40,0,52,0,GOLD_I,60,15,13494,17,0,24,0,GOLD_I,46,15,13820,15,0,15,0,GOLD_III,73,14,11455,14,0,15,0,GOLD_I,0,14,12102,22,0,25,0,PLATINUM_IV,7,18,18580,107,0,88,0,GOLD_II,0,15,14156,142,0,129,0,PLATINUM_IV,47,17,16891,106,0,93,0,PLATINUM_IV,31,15,13402,78,0,73,0,GOLD_II,90,15,13134
340,0,318,0,PLATINUM_III,32,11,8560,188,0,182,0,PLATINUM_IV,10,14,12112,94,0,70,0,GOLD_II,58,13,11393,77,0,81,0,GOLD_I,0,14,12354,415,0,390,0,PLATINUM_IV,12,12,8649,102,0,107,0,GOLD_II,75,12,9055,29,0,35,0,GOLD_II,50,11,7598,20,0,17,0,GOLD_I,5,11,7526,71,0,65,0,GOLD_III,35,11,7628,347,0,349,0,PLATINUM_IV,0,10,6704
75,0,62,0,PLATINUM_IV,81,18,20492,163,0,155,0,GOLD_II,90,17,18319,17,0,18,0,GOLD_II,42,17,17002,58,0,50,0,GOLD_I,61,15,14547,19,0,28,0,GOLD_III,52,15,13894,71,0,65,0,GOLD_III,35,16,15135,46,0,48,0,GOLD_III,75,15,13507,20,0,17,0,GOLD_I,5,14,12947,69,0,78,0,GOLD_II,3,17,18346,23,0,21,0,GOLD_IV,20,14,11497
114,0,90,0,PLATINUM_IV,89,18,20902,7,0,13,0,GOLD_IV,28,16,15144,60,0,64,0,GOLD_I,55,16,15122,14,0,19,0,GOLD_II,91,16,16435,46,0,36,0,GOLD_I,60,15,13256,13,0,15,0,GOLD_II,75,16,14912,122,0,122,0,PLATINUM_IV,14,14,12466,20,0,17,0,GOLD_I,5,17,17929,12,0,12,0,GOLD_II,75,15,13835,16,0,22,0,GOLD_II,43,13,11154
110,0,88,0,PLATINUM_IV,84,14,12891,102,0,86,0,PLATINUM_III,78,13,10763,257,0,218,0,PLATINUM_III,74,14,11516,69,0,63,0,PLATINUM_III,9,14,12002,568,0,583,0,GOLD_I,46,13,10175,218,0,198,0,PLATINUM_III,48,16,15564,112,0,90,0,PLATINUM_III,25,18,19343,20,0,17,0,GOLD_I,5,15,13707,277,0,266,0,PLATINUM_IV,75,16,14916,173,0,155,0,PLATINUM_III,1,14,12764
60,0,54,0,PLATINUM_IV,54,14,12301,199,0,198,0,PLATINUM_IV,60,15,13538,59,0,58,0,PLATINUM_IV,0,14,11770,53,0,36,0,PLATINUM_III,35,14,11952,320,0,320,0,PLATINUM_IV,36,13,10379,244,0,181,0,DIAMOND_IV,1,13,11382,28,0,22,0,GOLD_II,0,14,12034,20,0,17,0,GOLD_I,5,12,9128,57,0,56,0,PLATINUM_IV,51,14,12977,146,0,125,0,PLATINUM_III,66,11,7808
78,0,73,0,GOLD_II,49,16,15404,95,0,100,0,PLATINUM_IV,1,14,12522,131,0,109,0,GOLD_I,25,16,15848,43,0,53,0,GOLD_II,0,15,13507,279,0,248,0,GOLD_I,20,13,11157,178,0,158,0,GOLD_I,44,16,16081,61,0,47,0,GOLD_II,0,16,16180,44,0,49,0,GOLD_II,85,16,15859,86,0,92,0,GOLD_I,32,15,14407,229,0,229,0,GOLD_I,31,15,14246
58,0,52,0,GOLD_II,54,15,13915,168,0,161,0,GOLD_II,97,14,12159,159,0,140,0,GOLD_II,89,13,11135,164,0,132,0,GOLD_II,40,13,10260,156,0,167,0,GOLD_II,48,12,9686,77,0,60,0,GOLD_IV,77,15,14630,122,0,107,0,GOLD_I,71,15,13942,165,0,153,0,GOLD_II,75,15,13117,86,0,92,0,GOLD_I,32,14,12060,47,0,46,0,GOLD_II,61,11,8411
402,0,402,0,PLATINUM_III,58,16,15300,221,0,184,0,PLATINUM_III,75,17,17275,86,0,66,0,PLATINUM_III,75,18,18910,530,0,536,0,PLATINUM_III,14,16,16399,60,0,60,0,GOLD_I,60,15,13950,56,0,48,0,PLATINUM_IV,39,15,14501,75,0,71,0,PLATINUM_I,0,15,13483,240,0,225,0,PLATINUM_IV,67,15,13369,10,0,12,0,GOLD_I,1,14,12555,258,0,217,0,PLATINUM_IV,75,12,9232
207,0,225,0,PLATINUM_IV,47,17,16493,49,0,53,0,PLATINUM_IV,5,14,11847,31,0,23,0,PLATINUM_IV,1,16,15059,129,0,66,0,PLATINUM_I,46,16,15763,56,0,30,0,GOLD_III,32,15,13336,56,0,48,0,PLATINUM_IV,39,15,13028,142,0,140,0,PLATINUM_IV,13,13,11412,134,0,146,0,PLATINUM_IV,20,14,12026,10,0,12,0,GOLD_I,1,14,11692,181,0,190,0,PLATINUM_III,27,12,9269
