rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
23,0,36,0,GOLD_II,0,17,17825,7,0,7,0,GOLD_III,73,16,15269,11,0,11,0,GOLD_I,64,17,17245,32,0,18,0,PLATINUM_IV,0,18,19027,32,0,18,0,PLATINUM_IV,0,17,17040,56,0,43,0,PLATINUM_IV,34,17,17400,25,0,17,0,GOLD_I,1,18,19125,25,0,17,0,GOLD_I,1,18,20321,25,0,15,0,GOLD_I,95,16,16285,10,0,7,0,SILVER_I,39,16,14976
32,0,18,0,PLATINUM_IV,0,12,9257,49,0,62,0,PLATINUM_III,92,12,8977,5,0,5,0,GOLD_IV,25,12,8590,39,0,29,0,GOLD_I,86,11,7468,10,0,11,0,GOLD_III,30,9,5890,47,0,36,0,PLATINUM_I,100,14,11704,33,0,18,0,PLATINUM_II,71,14,11653,364,0,350,0,PLATINUM_IV,62,14,12058,18,0,11,0,GOLD_I,27,13,10193,35,0,23,0,GOLD_I,39,11,7940
754,0,745,0,PLATINUM_I,31,16,15732,40,0,38,0,PLATINUM_IV,6,15,13425,53,0,30,0,PLATINUM_I,18,16,16298,135,0,123,0,PLATINUM_II,40,16,16413,232,0,224,0,DIAMOND_IV,0,13,11362,84,0,98,0,PLATINUM_II,8,14,12013,185,0,207,0,PLATINUM_IV,50,15,14093,143,0,131,0,PLATINUM_III,75,15,13133,18,0,11,0,GOLD_I,27,13,11414,419,0,387,0,PLATINUM_III,45,13,10737
37,0,41,0,GOLD_I,100,13,10479,18,0,12,0,GOLD_IV,0,11,7548,34,0,32,0,GOLD_I,35,11,7718,32,0,26,0,GOLD_I,89,11,7848,382,0,326,0,DIAMOND_IV,0,10,6384,146,0,131,0,DIAMOND_III,11,14,11637,59,0,44,0,PLATINUM_I,12,13,10835,63,0,43,0,DIAMOND_IV,21,14,11742,18,0,11,0,GOLD_I,27,14,12459,55,0,47,0,PLATINUM_II,15,10,6922
37,0,41,0,GOLD_I,100,15,13814,61,0,46,0,PLATINUM_II,19,14,12265,59,0,44,0,PLATINUM_I,12,14,12657,63,0,43,0,DIAMOND_IV,21,16,15738,658,0,660,0,PLATINUM_II,15,11,8444,33,0,26,0,PLATINUM_I,0,16,15699,18,0,12,0,GOLD_IV,0,13,11009,118,0,127,0,PLATINUM_IV,45,14,12600,18,0,11,0,GOLD_I,27,14,11653,382,0,326,0,DIAMOND_IV,0,13,10997
189,0,171,0,GOLD_I,38,18,23255,342,0,341,0,PLATINUM_IV,4,18,23775,9,0,14,0,GOLD_III,75,18,19941,119,0,116,0,GOLD_I,15,18,21436,108,0,111,0,GOLD_I,76,16,16198,27,0,23,0,GOLD_IV,15,18,28950,36,0,36,0,GOLD_I,86,18,18411,39,0,26,0,GOLD_II,50,18,19382,51,0,46,0,GOLD_I,30,17,17355,56,0,49,0,GOLD_III,72,16,15282
91,0,84,0,GOLD_IV,48,16,14855,60,0,59,0,SILVER_I,40,17,16758,60,0,59,0,SILVER_I,40,16,15362,119,0,116,0,GOLD_I,15,15,14056,59,0,58,0,SILVER_I,69,13,10673,19,0,12,0,SILVER_II,49,16,15012,56,0,40,0,GOLD_II,8,15,14428,220,0,201,0,GOLD_IV,75,16,16162,158,0,126,0,PLATINUM_III,25,17,16484,380,0,372,0,PLATINUM_III,29,15,14599
300,0,276,0,GOLD_I,83,17,17835,213,0,207,0,GOLD_II,68,18,19129,202,0,193,0,GOLD_I,48,16,15408,119,0,116,0,GOLD_I,15,15,14271,59,0,52,0,GOLD_I,66,17,17037,32,0,40,0,GOLD_II,75,18,19974,559,0,560,0,PLATINUM_IV,10,17,17312,234,0,249,0,GOLD_II,46,18,19681,96,0,111,0,GOLD_IV,84,17,18111,277,0,250,0,GOLD_I,100,16,15682
164,0,165,0,GOLD_II,1,16,15751,48,0,69,0,GOLD_II,55,16,15046,922,0,932,0,GOLD_II,66,16,15267,119,0,116,0,GOLD_I,15,16,16002,251,0,217,0,PLATINUM_IV,29,15,13259,179,0,194,0,GOLD_III,48,14,11899,339,0,329,0,GOLD_I,0,15,13307,310,0,295,0,GOLD_II,61,15,13716,179,0,184,0,GOLD_II,68,13,10253,204,0,191,0,GOLD_II,28,12,9698
507,0,495,0,GOLD_II,31,16,15390,133,0,136,0,PLATINUM_IV,0,16,14954,252,0,257,0,GOLD_I,34,15,14612,119,0,116,0,GOLD_I,15,16,15292,158,0,146,0,GOLD_II,77,13,10962,161,0,185,0,PLATINUM_IV,0,18,19673,335,0,326,0,PLATINUM_IV,5,17,18079,81,0,81,0,GOLD_I,74,17,17822,122,0,123,0,PLATINUM_IV,0,16,15296,287,0,286,0,GOLD_I,43,15,13773
72,0,74,0,GOLD_II,65,14,11718,9,0,14,0,GOLD_I,0,14,11562,17,0,21,0,GOLD_I,62,13,11394,38,0,23,0,GOLD_I,9,13,11272,28,0,22,0,GOLD_III,33,13,9982,104,0,86,0,PLATINUM_IV,53,15,14626,35,0,26,0,PLATINUM_IV,0,16,14954,10,0,10,0,GOLD_IV,8,15,14467,87,0,78,0,PLATINUM_I,44,15,13439,266,0,244,0,PLATINUM_IV,65,13,10074
154,0,111,0,PLATINUM_IV,92,17,18299,581,0,524,0,PLATINUM_II,1,17,16644,82,0,74,0,GOLD_I,5,17,17300,38,0,23,0,GOLD_I,9,16,16449,28,0,22,0,GOLD_III,33,15,13680,16,0,25,0,GOLD_II,73,16,15341,94,0,86,0,PLATINUM_IV,42,15,14000,120,0,97,0,PLATINUM_IV,47,16,15470,221,0,215,0,PLATINUM_IV,0,15,14117,100,0,100,0,GOLD_I,31,14,12825
146,0,156,0,PLATINUM_IV,0,15,13112,582,0,547,0,PLATINUM_II,75,15,14521,95,0,83,0,PLATINUM_IV,0,16,15132,38,0,23,0,GOLD_I,9,15,13796,28,0,22,0,GOLD_III,33,13,10765,195,0,200,0,PLATINUM_IV,1,15,14477,46,0,108,0,SILVER_IV,83,12,9553,205,0,209,0,PLATINUM_III,48,14,12316,69,0,69,0,GOLD_II,0,13,10260,151,0,129,0,PLATINUM_IV,43,11,8431
63,0,63,0,GOLD_I,0,18,24335,33,0,31,0,GOLD_I,39,18,21488,16,0,24,0,GOLD_II,56,18,25854,38,0,23,0,GOLD_I,9,18,25205,28,0,22,0,GOLD_III,33,18,18880,104,0,98,0,GOLD_I,100,18,25798,157,0,167,0,GOLD_IV,53,18,19577,32,0,27,0,GOLD_I,30,17,18331,24,0,25,0,GOLD_II,0,17,17621,31,0,19,0,PLATINUM_III,6,16,15361
51,0,55,0,GOLD_III,66,14,12968,62,0,54,0,GOLD_I,69,15,14044,34,0,51,0,GOLD_II,50,15,13267,38,0,23,0,GOLD_I,9,14,12689,28,0,22,0,GOLD_III,33,13,10017,312,0,274,0,PLATINUM_II,5,14,12049,596,0,564,0,DIAMOND_IV,0,13,10617,83,0,76,0,PLATINUM_III,34,14,12910,112,0,95,0,GOLD_I,19,14,12016,153,0,139,0,PLATINUM_IV,0,10,6312
53,0,54,0,GOLD_I,0,17,17759,105,0,90,0,GOLD_III,80,18,18982,242,0,223,0,GOLD_I,26,17,16988,281,0,283,0,GOLD_I,56,16,15455,24,0,24,0,GOLD_I,71,16,14886,113,0,104,0,GOLD_II,89,16,16426,40,0,32,0,GOLD_I,40,16,15110,193,0,190,0,PLATINUM_IV,13,16,15844,36,0,35,0,GOLD_III,44,16,15321,31,0,39,0,GOLD_II,23,14,12197
121,0,138,0,GOLD_I,52,11,7503,313,0,297,0,GOLD_I,14,9,5142,242,0,223,0,GOLD_I,26,10,6821,1072,0,1086,0,PLATINUM_IV,6,10,6310,334,0,371,0,GOLD_I,56,9,5834,67,0,50,0,GOLD_I,19,9,5740,27,0,34,0,GOLD_II,75,8,4391,42,0,61,0,GOLD_II,38,10,7155,263,0,288,0,PLATINUM_IV,0,8,4352,193,0,195,0,GOLD_II,75,7,3562
498,0,476,0,GOLD_III,52,17,18213,214,0,200,0,PLATINUM_IV,53,17,17760,242,0,223,0,GOLD_I,26,16,16040,123,0,124,0,GOLD_IV,73,17,16969,137,0,144,0,PLATINUM_IV,15,15,14221,33,0,35,0,GOLD_II,18,15,14100,267,0,275,0,GOLD_II,41,14,11881,326,0,323,0,GOLD_I,5,18,19243,108,0,89,0,GOLD_II,20,15,13923,98,0,76,0,GOLD_I,0,12,9671
74,0,80,0,GOLD_III,77,16,15672,74,0,71,0,GOLD_III,20,15,13907,242,0,223,0,GOLD_I,26,14,11597,138,0,121,0,GOLD_II,90,14,11793,96,0,76,0,GOLD_I,0,12,8726,142,0,133,0,GOLD_III,75,15,13332,46,0,60,0,GOLD_II,0,12,9305,126,0,105,0,GOLD_III,48,13,10753,154,0,137,0,GOLD_II,82,13,10229,245,0,267,0,GOLD_II,27,12,8973
132,0,132,0,GOLD_I,33,16,14717,90,0,88,0,GOLD_III,69,15,13512,242,0,223,0,GOLD_I,26,12,9366,106,0,103,0,GOLD_II,33,14,12654,146,0,152,0,GOLD_II,0,13,10733,68,0,58,0,GOLD_IV,1,14,12041,42,0,36,0,GOLD_IV,42,15,14597,296,0,282,0,GOLD_II,33,14,12964,23,0,22,0,GOLD_II,52,14,12286,66,0,57,0,GOLD_III,38,11,8448
45,0,37,0,GOLD_III,30,16,15102,112,0,98,0,PLATINUM_IV,0,16,16050,39,0,24,0,GOLD_I,36,17,17295,157,0,154,0,GOLD_II,75,17,17174,270,0,279,0,GOLD_I,33,15,14554,171,0,175,0,PLATINUM_IV,3,17,16527,230,0,237,0,PLATINUM_IV,0,14,12838,98,0,85,0,GOLD_II,20,16,15871,236,0,227,0,PLATINUM_IV,13,14,12399,166,0,193,0,GOLD_III,75,13,11101
45,0,37,0,GOLD_III,30,18,22865,69,0,58,0,GOLD_III,56,17,18345,39,0,24,0,GOLD_I,36,17,17267,242,0,207,0,GOLD_II,57,17,17431,302,0,279,0,GOLD_I,27,15,14408,112,0,109,0,GOLD_III,15,18,19884,117,0,127,0,GOLD_I,30,15,13934,140,0,154,0,PLATINUM_IV,0,16,15880,68,0,60,0,GOLD_II,32,16,16221,46,0,44,0,GOLD_II,0,15,13675
45,0,37,0,GOLD_III,30,13,10486,222,0,172,0,PLATINUM_IV,0,16,15022,39,0,24,0,GOLD_I,36,13,10562,29,0,33,0,GOLD_IV,32,14,12679,36,0,36,0,GOLD_II,0,12,8648,335,0,308,0,GOLD_I,6,16,16147,137,0,95,0,GOLD_II,29,14,12804,128,0,143,0,GOLD_II,12,15,13739,204,0,205,0,PLATINUM_IV,54,15,13904,107,0,106,0,GOLD_II,29,14,11556
112,0,125,0,PLATINUM_IV,28,17,17152,148,0,128,0,PLATINUM_IV,27,14,12767,39,0,24,0,GOLD_I,36,14,12042,368,0,339,0,GOLD_II,30,15,13116,45,0,37,0,GOLD_III,30,12,9839,72,0,65,0,PLATINUM_IV,1,17,16776,99,0,80,0,GOLD_II,95,14,12291,72,0,55,0,GOLD_I,100,16,16140,48,0,44,0,GOLD_II,59,14,12249,48,0,44,0,GOLD_III,80,15,13205
359,0,347,0,GOLD_I,29,14,12549,66,0,32,0,PLATINUM_IV,13,16,15501,39,0,24,0,GOLD_I,36,13,11273,45,0,27,0,GOLD_III,66,18,20099,45,0,37,0,GOLD_III,30,13,10038,39,0,50,0,GOLD_I,15,14,11786,96,0,110,0,GOLD_IV,0,14,11970,55,0,58,0,PLATINUM_IV,26,14,11908,444,0,471,0,PLATINUM_IV,75,15,13417,120,0,133,0,PLATINUM_IV,1,13,10571
43,0,41,0,GOLD_I,46,17,17301,201,0,179,0,GOLD_III,61,13,10745,117,0,123,0,GOLD_IV,0,15,13680,520,0,484,0,GOLD_II,41,14,11520,220,0,225,0,GOLD_III,60,13,10092,84,0,101,0,GOLD_IV,61,16,16158,60,0,73,0,GOLD_II,79,16,15230,792,0,815,0,GOLD_III,50,16,16242,99,0,96,0,GOLD_IV,65,15,14440,583,0,569,0,PLATINUM_IV,0,13,10121
43,0,41,0,GOLD_I,46,17,17838,117,0,123,0,GOLD_IV,0,16,15917,104,0,117,0,GOLD_IV,0,17,18031,98,0,91,0,GOLD_IV,69,15,14099,35,0,34,0,GOLD_III,0,15,13236,95,0,91,0,SILVER_III,90,15,14035,36,0,25,0,GOLD_II,44,16,15191,128,0,137,0,GOLD_IV,64,15,13636,181,0,176,0,GOLD_IV,86,14,11808,99,0,91,0,GOLD_III,65,14,11803
43,0,41,0,GOLD_I,46,13,11094,117,0,123,0,GOLD_IV,0,12,9952,108,0,106,0,GOLD_III,75,12,9319,336,0,339,0,GOLD_II,13,13,10671,136,0,117,0,GOLD_III,53,12,8590,387,0,397,0,GOLD_II,24,12,9564,118,0,115,0,GOLD_IV,2,11,7594,111,0,95,0,GOLD_IV,44,12,9080,298,0,285,0,GOLD_II,80,11,8193,148,0,139,0,GOLD_IV,0,10,6567
43,0,41,0,GOLD_I,46,16,15719,117,0,123,0,GOLD_IV,0,15,13427,315,0,291,0,GOLD_III,70,17,17165,113,0,106,0,PLATINUM_IV,1,15,13718,115,0,97,0,GOLD_IV,1,13,11168,123,0,138,0,GOLD_III,75,16,15558,186,0,188,0,GOLD_IV,9,15,14502,43,0,50,0,GOLD_II,59,16,16386,270,0,238,0,GOLD_I,69,15,13265,156,0,146,0,GOLD_I,34,13,10501
43,0,41,0,GOLD_I,46,12,8621,117,0,123,0,GOLD_IV,0,11,7958,232,0,240,0,GOLD_IV,0,10,7146,120,0,128,0,GOLD_III,34,8,4968,186,0,213,0,GOLD_IV,0,9,5649,45,0,59,0,GOLD_I,2,12,9723,140,0,181,0,GOLD_IV,6,10,7000,206,0,189,0,GOLD_II,14,12,9680,69,0,67,0,GOLD_III,0,11,8534,266,0,279,0,GOLD_IV,5,10,6543
85,0,62,0,DIAMOND_III,11,18,23458,30,0,17,0,PLATINUM_II,75,18,21987,81,0,70,0,DIAMOND_III,9,18,22595,12,0,20,0,GOLD_II,75,18,21323,93,0,93,0,DIAMOND_IV,52,16,16472,93,0,93,0,DIAMOND_IV,52,18,18890,16,0,16,0,PLATINUM_III,74,17,17288,62,0,54,0,DIAMOND_IV,38,17,18006,79,0,88,0,DIAMOND_IV,0,18,21142,7,0,3,0,GOLD_I,96,17,17553
5,0,11,0,PLATINUM_IV,24,13,10489,204,0,217,0,DIAMOND_IV,33,15,13520,111,0,115,0,DIAMOND_III,17,13,11329,5,0,6,0,PLATINUM_IV,79,13,10644,27,0,27,0,PLATINUM_IV,77,12,9268,177,0,148,0,PLATINUM_I,75,10,6574,128,0,145,0,PLATINUM_III,26,11,8183,11,0,6,0,PLATINUM_IV,45,13,10572,142,0,129,0,PLATINUM_II,46,11,8518,7,0,3,0,GOLD_I,96,10,7058
91,0,81,0,PLATINUM_III,0,14,11982,327,0,313,0,PLATINUM_IV,3,13,10668,137,0,112,0,PLATINUM_I,40,13,10899,421,0,379,0,DIAMOND_IV,0,15,14248,410,0,366,0,PLATINUM_III,19,13,10251,277,0,271,0,PLATINUM_II,11,17,17073,11,0,14,0,PLATINUM_II,29,16,16286,20,0,20,0,GOLD_I,100,16,16320,76,0,92,0,PLATINUM_IV,4,14,12614,299,0,311,0,GOLD_I,0,13,11016
70,0,51,0,GOLD_I,25,18,18775,23,0,17,0,GOLD_IV,19,16,16108,19,0,13,0,SILVER_I,32,18,23306,31,0,25,0,GOLD_II,32,17,17580,11,0,13,0,GOLD_III,5,16,16035,32,0,35,0,GOLD_IV,64,18,20427,12,0,14,0,GOLD_IV,28,18,18446,11,0,13,0,SILVER_I,27,16,15994,91,0,82,0,GOLD_I,34,15,13267,22,0,19,0,GOLD_IV,63,14,11582
190,0,181,0,PLATINUM_IV,0,17,17532,66,0,58,0,GOLD_III,87,17,18118,123,0,115,0,GOLD_I,60,18,21212,283,0,277,0,GOLD_I,41,17,17387,147,0,137,0,GOLD_II,75,16,15489,205,0,200,0,PLATINUM_IV,27,16,15944,71,0,69,0,GOLD_I,0,17,16514,58,0,63,0,GOLD_II,57,16,16134,49,0,43,0,GOLD_IV,5,15,13459,23,0,31,0,PLATINUM_IV,26,14,12925
101,0,102,0,GOLD_II,15,14,11888,66,0,58,0,GOLD_III,87,15,14407,123,0,115,0,GOLD_I,60,17,17402,442,0,418,0,PLATINUM_IV,48,16,14826,275,0,286,0,GOLD_II,90,15,14207,150,0,148,0,PLATINUM_IV,46,14,12930,188,0,171,0,GOLD_II,12,13,10378,229,0,225,0,GOLD_II,74,14,11942,209,0,214,0,GOLD_I,16,13,11030,187,0,184,0,PLATINUM_IV,6,12,9926
66,0,65,0,GOLD_I,31,13,11330,388,0,381,0,PLATINUM_IV,83,13,11149,123,0,115,0,GOLD_I,60,15,13713,61,0,59,0,GOLD_I,83,14,12690,77,0,70,0,PLATINUM_IV,69,13,10253,70,0,71,0,GOLD_II,71,14,11704,227,0,215,0,GOLD_II,64,12,9778,86,0,105,0,PLATINUM_IV,0,13,11052,77,0,76,0,GOLD_II,75,12,8688,258,0,264,0,GOLD_II,45,11,7650
59,0,42,0,PLATINUM_III,83,18,19942,54,0,55,0,GOLD_IV,39,18,22614,123,0,115,0,GOLD_I,60,18,22483,840,0,844,0,PLATINUM_III,34,17,17263,208,0,190,0,GOLD_I,27,16,15812,386,0,383,0,GOLD_I,55,18,20020,673,0,615,0,PLATINUM_III,42,18,19157,145,0,146,0,GOLD_I,14,17,17494,84,0,85,0,GOLD_II,80,18,19517,141,0,136,0,GOLD_I,1,17,17630
10,0,10,0,SILVER_I,9,13,10954,48,0,50,0,GOLD_III,32,13,10777,123,0,115,0,GOLD_I,60,12,9686,17,0,14,0,GOLD_IV,74,12,9634,343,0,353,0,GOLD_II,63,10,6399,249,0,224,0,GOLD_II,14,12,8973,164,0,152,0,GOLD_III,25,10,6697,34,0,26,0,GOLD_II,38,11,8241,104,0,103,0,GOLD_II,0,10,6711,5,0,9,0,GOLD_IV,0,8,4920
281,0,246,0,PLATINUM_IV,56,13,10889,243,0,224,0,GOLD_III,75,13,10580,129,0,122,0,GOLD_I,67,13,10658,25,0,38,0,GOLD_III,0,12,9741,716,0,676,0,PLATINUM_III,16,12,9558,54,0,52,0,GOLD_II,35,17,16565,171,0,178,0,PLATINUM_IV,10,16,14814,45,0,43,0,GOLD_I,51,16,15191,242,0,225,0,PLATINUM_IV,0,14,12839,148,0,137,0,GOLD_I,1,14,12950
130,0,130,0,PLATINUM_III,15,15,13143,276,0,279,0,GOLD_I,39,15,14035,129,0,122,0,GOLD_I,67,16,14949,182,0,174,0,PLATINUM_IV,85,13,10555,460,0,447,0,PLATINUM_III,34,11,7649,115,0,89,0,PLATINUM_III,0,13,11195,83,0,85,0,PLATINUM_IV,11,14,11681,215,0,232,0,PLATINUM_IV,0,13,10625,385,0,404,0,PLATINUM_IV,26,14,12516,227,0,224,0,GOLD_II,18,11,7841
130,0,130,0,PLATINUM_III,15,18,20855,196,0,193,0,PLATINUM_IV,0,18,20684,129,0,122,0,GOLD_I,67,18,18680,125,0,146,0,GOLD_II,50,17,17698,163,0,177,0,GOLD_I,57,17,16958,95,0,105,0,GOLD_IV,61,18,18591,176,0,173,0,GOLD_II,23,17,17206,46,0,41,0,PLATINUM_IV,1,18,20140,353,0,348,0,PLATINUM_IV,13,16,14816,31,0,40,0,GOLD_II,15,15,13208
130,0,130,0,PLATINUM_III,15,11,7867,108,0,107,0,GOLD_I,39,10,6648,129,0,122,0,GOLD_I,67,10,6793,75,0,73,0,PLATINUM_IV,0,12,9193,189,0,186,0,GOLD_IV,97,10,6978,273,0,256,0,GOLD_II,2,14,12942,85,0,77,0,PLATINUM_II,30,11,8388,336,0,326,0,PLATINUM_II,18,12,8984,384,0,359,0,PLATINUM_IV,0,10,6641,293,0,287,0,PLATINUM_IV,24,11,8322
130,0,130,0,PLATINUM_III,15,17,16988,31,0,29,0,GOLD_I,12,18,20249,129,0,122,0,GOLD_I,67,17,17318,20,0,15,0,GOLD_IV,52,16,15974,100,0,80,0,PLATINUM_IV,46,15,13813,287,0,279,0,DIAMOND_IV,18,16,15346,111,0,93,0,PLATINUM_I,100,15,14411,172,0,177,0,GOLD_II,19,16,14753,95,0,103,0,PLATINUM_IV,32,14,11700,97,0,89,0,DIAMOND_IV,78,13,11407
78,0,73,0,GOLD_II,49,16,15404,95,0,100,0,PLATINUM_IV,1,14,12522,131,0,109,0,GOLD_I,25,16,15848,43,0,53,0,GOLD_II,0,15,13507,279,0,248,0,GOLD_I,20,13,11157,178,0,158,0,GOLD_I,44,16,16081,61,0,47,0,GOLD_II,0,16,16180,44,0,49,0,GOLD_II,85,16,15859,86,0,92,0,GOLD_I,32,15,14407,229,0,229,0,GOLD_I,31,15,14246
58,0,52,0,GOLD_II,54,15,13915,168,0,161,0,GOLD_II,97,14,12159,159,0,140,0,GOLD_II,89,13,11135,164,0,132,0,GOLD_II,40,13,10260,156,0,167,0,GOLD_II,48,12,9686,77,0,60,0,GOLD_IV,74,15,14630,124,0,107,0,GOLD_I,99,15,13942,165,0,153,0,GOLD_II,75,15,13117,86,0,92,0,GOLD_I,32,14,12060,47,0,46,0,GOLD_II,61,11,8411
45,0,45,0,SILVER_I,40,15,13914,30,0,42,0,SILVER_III,69,14,12178,133,0,135,0,GOLD_IV,49,16,15632,133,0,135,0,GOLD_IV,49,14,12001,133,0,135,0,GOLD_IV,49,15,13056,133,0,135,0,GOLD_IV,49,14,12219,61,0,61,0,GOLD_III,39,13,10376,108,0,97,0,GOLD_III,49,13,10366,228,0,227,0,GOLD_I,11,12,9366,252,0,239,0,PLATINUM_IV,47,13,10524
123,0,112,0,PLATINUM_IV,76,11,8558,96,0,87,0,GOLD_IV,0,12,9353,27,0,36,0,GOLD_II,3,12,9364,236,0,219,0,PLATINUM_IV,34,12,8707,423,0,379,0,GOLD_I,42,9,6045,132,0,130,0,GOLD_II,45,13,11314,356,0,332,0,GOLD_I,69,14,11714,118,0,117,0,PLATINUM_IV,9,14,11772,228,0,227,0,GOLD_I,11,13,10700,229,0,224,0,GOLD_I,14,11,7931
177,0,160,0,PLATINUM_IV,65,16,15875,587,0,591,0,GOLD_I,0,14,12290,89,0,90,0,PLATINUM_IV,25,15,13976,391,0,377,0,PLATINUM_IV,51,14,12932,291,0,263,0,PLATINUM_IV,26,12,9912,47,0,42,0,GOLD_II,29,14,12210,117,0,118,0,GOLD_III,23,14,13005,188,0,174,0,PLATINUM_IV,1,15,13030,152,0,149,0,PLATINUM_IV,34,14,11505,101,0,91,0,GOLD_I,63,12,9003
38,0,28,0,PLATINUM_III,0,13,9966,265,0,272,0,GOLD_I,53,11,7758,224,0,243,0,GOLD_IV,0,10,7001,222,0,228,0,GOLD_I,8,10,7295,175,0,160,0,GOLD_II,0,9,6041,125,0,127,0,GOLD_I,5,12,9564,91,0,78,0,GOLD_II,46,12,8605,114,0,100,0,GOLD_I,39,13,11424,336,0,336,0,PLATINUM_IV,89,13,10046,316,0,312,0,GOLD_III,73,12,8587
69,0,57,0,GOLD_II,95,12,9335,218,0,195,0,GOLD_III,12,10,7137,348,0,367,0,GOLD_I,19,13,10553,53,0,56,0,GOLD_I,5,11,7310,96,0,78,0,GOLD_I,49,11,7983,390,0,394,0,GOLD_II,81,14,12134,840,0,844,0,PLATINUM_III,34,12,9677,114,0,100,0,GOLD_I,39,13,11349,434,0,426,0,PLATINUM_III,0,13,10355,98,0,89,0,GOLD_I,49,12,9252
155,0,159,0,GOLD_II,32,18,25914,466,0,451,0,PLATINUM_IV,1,18,25639,245,0,231,0,PLATINUM_IV,83,18,21640,388,0,398,0,GOLD_I,0,18,21057,184,0,195,0,GOLD_I,92,18,21080,218,0,195,0,GOLD_III,12,18,19973,65,0,65,0,GOLD_II,3,18,24565,114,0,100,0,GOLD_I,39,18,18896,53,0,56,0,GOLD_I,5,18,20901,203,0,179,0,GOLD_I,14,17,18069
