ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
167,0,172,0,BRONZE_IV,47,18,20131,140,0,125,0,BRONZE_IV,36,18,18491,77,0,85,0,IRON_III,52,17,17629,245,0,231,0,IRON_I,61,15,14590,105,0,128,0,IRON_I,15,15,13526,78,0,99,0,IRON_III,93,15,13801,17,0,35,0,IRON_III,33,14,12259,21,0,37,0,BRONZE_IV,51,16,14958,101,0,118,0,BRONZE_IV,15,14,11667,611,0,624,0,BRONZE_IV,0,15,13174
667,0,703,0,IRON_III,65,15,13103,32,0,65,0,IRON_III,36,11,8175,77,0,85,0,IRON_III,52,13,11174,19,0,39,0,BRONZE_IV,59,13,11031,55,0,76,0,BRONZE_IV,15,12,8762,107,0,109,0,IRON_II,15,15,13271,56,0,111,0,IRON_IV,90,13,10318,58,0,77,0,BRONZE_IV,70,16,15968,34,0,60,0,IRON_II,0,13,11366,63,0,79,0,BRONZE_IV,13,13,9985
58,0,73,0,BRONZE_III,37,17,17957,73,0,77,0,BRONZE_II,14,18,19509,77,0,85,0,IRON_III,52,15,14113,439,0,436,0,BRONZE_III,10,17,18348,475,0,530,0,IRON_II,75,15,13255,64,0,58,0,BRONZE_IV,58,17,17779,102,0,115,0,BRONZE_IV,21,17,17880,28,0,29,0,IRON_II,47,18,19730,199,0,197,0,BRONZE_IV,24,16,15170,33,0,38,0,IRON_I,100,17,18146
20,0,20,0,IRON_II,53,13,10126,72,0,93,0,IRON_II,4,13,9975,77,0,85,0,IRON_III,52,16,15113,162,0,183,0,IRON_I,0,14,12042,57,0,54,0,BRONZE_I,88,14,12128,71,0,101,0,IRON_III,17,15,14474,256,0,295,0,BRONZE_IV,0,15,13568,42,0,62,0,BRONZE_IV,83,15,13889,58,0,61,0,BRONZE_IV,30,15,13786,125,0,149,0,IRON_III,19,14,12711
6,0,16,0,IRON_II,97,2,490,88,0,105,0,IRON_I,65,3,805,77,0,85,0,IRON_III,52,1,0,101,0,120,0,IRON_III,58,3,904,507,0,494,0,BRONZE_IV,60,3,935,53,0,64,0,IRON_IV,0,2,331,60,0,41,0,IRON_I,35,3,815,279,0,385,0,IRON_II,15,3,754,106,0,128,0,IRON_II,33,2,602,25,0,35,0,BRONZE_IV,16,2,602
221,0,231,0,BRONZE_IV,0,15,14353,39,0,38,0,IRON_II,26,13,10966,20,0,44,0,IRON_I,39,14,12365,73,0,66,0,BRONZE_IV,21,14,12200,51,0,58,0,IRON_III,50,13,10816,164,0,169,0,BRONZE_IV,63,17,17534,48,0,93,0,IRON_IV,70,15,13777,86,0,98,0,BRONZE_IV,74,17,16811,8,0,9,0,BRONZE_IV,57,16,15306,243,0,240,0,IRON_II,67,14,12235
17,0,17,0,BRONZE_I,3,17,16864,17,0,17,0,BRONZE_I,3,14,12351,26,0,44,0,IRON_III,74,15,13550,300,0,312,0,BRONZE_IV,75,12,9593,51,0,58,0,IRON_III,50,12,9276,152,0,150,0,IRON_II,15,15,13024,70,0,127,0,IRON_IV,75,16,14851,70,0,127,0,IRON_IV,75,15,14508,33,0,47,0,BRONZE_IV,81,15,13645,77,0,125,0,IRON_II,27,15,13824
415,0,416,0,BRONZE_IV,44,12,8890,121,0,128,0,BRONZE_IV,32,10,7295,113,0,170,0,IRON_III,3,11,7344,36,0,59,0,IRON_II,60,9,5962,80,0,67,0,BRONZE_II,9,9,5218,94,0,96,0,IRON_II,13,12,9256,330,0,314,0,BRONZE_IV,11,12,9127,42,0,52,0,BRONZE_IV,6,14,12701,923,0,925,0,BRONZE_IV,66,10,6374,15,0,16,0,BRONZE_IV,48,10,6568
53,0,72,0,IRON_III,20,15,14125,163,0,201,0,BRONZE_IV,0,12,9467,113,0,170,0,IRON_III,3,13,10641,40,0,48,0,IRON_I,71,13,10445,38,0,50,0,BRONZE_IV,3,11,8575,69,0,88,0,IRON_III,3,14,12656,43,0,63,0,IRON_I,6,15,13157,21,0,29,0,IRON_I,28,13,11385,171,0,174,0,BRONZE_III,34,14,12317,103,0,113,0,BRONZE_IV,8,12,9770
331,0,319,0,BRONZE_IV,13,12,9551,60,0,98,0,BRONZE_IV,0,9,6080,113,0,170,0,IRON_III,3,14,11585,307,0,292,0,BRONZE_IV,0,13,10119,496,0,466,0,BRONZE_IV,75,13,11113,34,0,40,0,IRON_I,71,13,10638,186,0,209,0,BRONZE_IV,28,14,12107,175,0,204,0,IRON_II,86,13,11344,41,0,50,0,BRONZE_IV,26,13,9997,23,0,44,0,IRON_II,4,10,6296
22,0,37,0,IRON_IV,79,14,12545,321,0,331,0,BRONZE_IV,17,17,17253,113,0,170,0,IRON_III,3,18,18971,21,0,19,0,BRONZE_IV,0,15,13370,149,0,165,0,BRONZE_IV,30,14,12293,242,0,220,0,BRONZE_IV,74,15,13413,28,0,42,0,BRONZE_IV,13,14,12801,43,0,70,0,BRONZE_IV,0,16,16095,106,0,146,0,IRON_II,3,15,14026,755,0,748,0,IRON_I,42,13,10938
295,0,312,0,SILVER_III,75,11,8107,191,0,167,0,SILVER_II,13,12,9819,113,0,170,0,IRON_III,3,11,7514,78,0,99,0,BRONZE_III,37,11,8203,111,0,120,0,BRONZE_III,75,10,6609,72,0,78,0,BRONZE_I,54,13,11438,172,0,180,0,BRONZE_II,69,13,10245,61,0,74,0,BRONZE_II,16,14,11663,14,0,12,0,BRONZE_I,38,13,10393,208,0,203,0,BRONZE_II,4,12,9356
526,0,544,0,IRON_II,0,14,12521,552,0,572,0,BRONZE_IV,40,10,7280,75,0,83,0,BRONZE_IV,29,11,7821,69,0,81,0,IRON_II,89,11,7377,85,0,89,0,BRONZE_IV,88,10,6504,56,0,62,0,BRONZE_IV,55,15,13092,155,0,157,0,BRONZE_IV,71,14,12277,25,0,27,0,IRON_III,90,14,12209,22,0,29,0,IRON_I,23,13,10045,183,0,182,0,BRONZE_IV,39,12,9121
324,0,370,0,IRON_III,25,14,12474,27,0,49,0,IRON_II,96,16,14752,11,0,25,0,IRON_III,20,14,12731,362,0,379,0,BRONZE_IV,30,12,9905,140,0,145,0,IRON_II,38,13,10846,119,0,158,0,BRONZE_IV,29,13,10806,41,0,79,0,IRON_IV,66,11,8075,25,0,27,0,IRON_III,90,12,8804,73,0,90,0,IRON_I,42,14,11488,20,0,55,0,IRON_IV,81,10,6336
30,0,49,0,BRONZE_IV,0,16,15350,114,0,142,0,SILVER_IV,93,18,19060,41,0,67,0,IRON_III,76,16,15762,304,0,291,0,SILVER_III,18,18,19063,228,0,227,0,SILVER_III,0,18,18671,44,0,53,0,BRONZE_III,51,17,16988,35,0,46,0,BRONZE_I,67,16,15373,35,0,46,0,BRONZE_I,67,17,18101,124,0,130,0,BRONZE_III,65,15,14101,93,0,95,0,BRONZE_IV,13,14,12296
30,0,49,0,BRONZE_IV,0,14,12585,83,0,105,0,BRONZE_IV,43,15,14493,41,0,67,0,IRON_III,76,14,12047,286,0,290,0,BRONZE_IV,90,14,12532,53,0,74,0,BRONZE_IV,1,13,11122,221,0,237,0,BRONZE_III,27,18,20434,34,0,45,0,BRONZE_IV,68,17,16690,5,0,7,0,BRONZE_I,1,17,17287,26,0,58,0,BRONZE_IV,0,16,15432,12,0,58,0,IRON_IV,0,13,10722
7,0,10,0,IRON_I,57,12,8748,75,0,92,0,IRON_II,36,11,8572,41,0,67,0,IRON_III,76,13,10734,95,0,111,0,BRONZE_IV,2,11,8420,49,0,51,0,IRON_I,1,11,7314,150,0,168,0,IRON_I,75,15,13242,391,0,402,0,BRONZE_IV,61,15,13090,99,0,125,0,IRON_II,38,13,10876,153,0,171,0,BRONZE_III,9,12,9435,73,0,94,0,BRONZE_IV,23,11,8495
200,0,196,0,BRONZE_I,23,15,13786,73,0,80,0,BRONZE_II,89,13,11154,202,0,168,0,BRONZE_I,100,16,16318,191,0,197,0,BRONZE_I,13,14,12896,93,0,95,0,BRONZE_I,5,13,10177,98,0,99,0,BRONZE_I,0,16,15103,36,0,45,0,SILVER_IV,68,13,11005,26,0,31,0,SILVER_IV,11,12,8672,28,0,47,0,IRON_III,6,12,9279,216,0,222,0,SILVER_III,0,13,10192
329,0,342,0,BRONZE_III,40,11,7764,410,0,379,0,BRONZE_IV,57,9,5584,96,0,133,0,BRONZE_IV,66,10,6962,153,0,154,0,BRONZE_IV,47,9,5435,82,0,104,0,IRON_III,2,9,5502,98,0,99,0,BRONZE_I,0,11,7820,14,0,22,0,BRONZE_III,46,8,4904,2,0,22,0,IRON_I,27,4,1345,28,0,47,0,IRON_III,6,8,4846,583,0,588,0,BRONZE_IV,43,9,5727
272,0,260,0,BRONZE_IV,37,17,17636,25,0,55,0,IRON_IV,29,16,15791,75,0,107,0,BRONZE_IV,80,17,17653,467,0,469,0,BRONZE_III,10,14,12895,150,0,155,0,BRONZE_IV,50,15,14025,98,0,99,0,BRONZE_I,0,18,18827,59,0,90,0,IRON_III,75,15,13491,314,0,354,0,IRON_II,4,15,13113,28,0,47,0,IRON_III,6,15,13500,189,0,192,0,BRONZE_IV,23,14,12526
51,0,82,0,IRON_II,14,18,20306,14,0,28,0,BRONZE_IV,24,18,18436,18,0,37,0,IRON_I,23,17,17301,111,0,128,0,IRON_II,14,17,16775,75,0,70,0,BRONZE_IV,75,16,16442,98,0,99,0,BRONZE_I,0,18,19432,178,0,217,0,IRON_III,12,18,19556,23,0,48,0,IRON_I,0,14,12806,28,0,47,0,IRON_III,6,15,14041,134,0,159,0,BRONZE_IV,0,15,13692
139,0,150,0,IRON_I,63,13,11370,408,0,437,0,BRONZE_IV,49,13,10182,60,0,79,0,BRONZE_IV,22,14,11539,38,0,59,0,BRONZE_IV,58,12,9425,33,0,43,0,BRONZE_IV,81,12,9159,64,0,82,0,BRONZE_IV,45,10,6638,96,0,115,0,BRONZE_IV,35,12,8792,121,0,128,0,BRONZE_IV,51,13,10527,28,0,47,0,IRON_III,6,10,6204,38,0,62,0,BRONZE_IV,21,10,6840
113,0,122,0,BRONZE_III,0,11,8488,41,0,60,0,IRON_IV,75,9,5136,81,0,85,0,IRON_I,61,8,4827,210,0,251,0,BRONZE_IV,42,11,7364,36,0,59,0,IRON_II,75,9,5379,76,0,84,0,IRON_III,77,7,3650,365,0,383,0,BRONZE_IV,11,11,8501,60,0,54,0,IRON_III,58,13,10145,34,0,46,0,BRONZE_III,31,12,8599,145,0,167,0,BRONZE_IV,0,10,6894
278,0,296,0,BRONZE_IV,0,11,7360,102,0,110,0,IRON_II,30,10,7268,288,0,323,0,IRON_I,22,13,11001,172,0,175,0,BRONZE_IV,92,12,9124,292,0,297,0,BRONZE_III,39,11,8158,76,0,84,0,IRON_III,77,13,11285,83,0,87,0,SILVER_II,51,12,9293,19,0,66,0,IRON_IV,34,14,11933,89,0,86,0,BRONZE_IV,34,12,9450,17,0,17,0,IRON_I,38,11,8419
46,0,55,0,BRONZE_IV,56,17,17848,26,0,51,0,IRON_III,17,15,14481,60,0,79,0,BRONZE_III,19,16,16189,13,0,36,0,IRON_II,73,15,13587,20,0,28,0,IRON_III,32,14,12503,76,0,84,0,IRON_III,77,14,12752,33,0,58,0,BRONZE_IV,0,15,14006,33,0,63,0,IRON_III,75,14,12315,77,0,78,0,BRONZE_III,1,14,13006,286,0,286,0,IRON_II,32,13,11014
77,0,120,0,IRON_IV,61,14,11819,4,0,16,0,IRON_I,9,10,6607,29,0,43,0,IRON_III,29,14,11670,55,0,67,0,BRONZE_IV,51,15,13741,9,0,12,0,IRON_III,92,14,12655,79,0,84,0,IRON_II,16,16,15206,239,0,236,0,BRONZE_III,77,15,14522,32,0,53,0,IRON_III,63,17,16487,28,0,36,0,BRONZE_IV,0,15,13394,158,0,153,0,IRON_I,57,13,10046
184,0,175,0,BRONZE_IV,20,14,11782,4,0,16,0,IRON_I,9,11,8407,29,0,43,0,IRON_III,29,12,9238,90,0,121,0,IRON_I,67,11,8225,19,0,61,0,IRON_IV,0,9,6047,155,0,159,0,BRONZE_III,5,15,13433,37,0,58,0,IRON_IV,54,13,11197,267,0,255,0,BRONZE_IV,0,15,14364,91,0,107,0,IRON_I,0,13,10528,147,0,146,0,BRONZE_III,19,12,9703
180,0,175,0,BRONZE_IV,49,18,18985,51,0,95,0,BRONZE_IV,22,14,12259,29,0,43,0,IRON_III,29,15,13090,18,0,24,0,BRONZE_III,84,16,16329,231,0,242,0,BRONZE_IV,92,15,14229,90,0,96,0,IRON_III,85,17,17050,66,0,74,0,BRONZE_II,34,17,17294,315,0,307,0,BRONZE_IV,34,17,18347,153,0,179,0,BRONZE_IV,52,17,18189,22,0,27,0,BRONZE_IV,10,17,16644
177,0,189,0,IRON_IV,95,15,13319,50,0,72,0,BRONZE_IV,0,15,13479,29,0,43,0,IRON_III,29,15,14303,54,0,53,0,BRONZE_III,40,15,13301,214,0,217,0,IRON_I,74,14,12235,66,0,88,0,BRONZE_IV,15,17,18103,274,0,279,0,IRON_II,46,16,15402,362,0,351,0,IRON_I,29,16,15686,145,0,152,0,IRON_I,86,15,13590,19,0,58,0,IRON_IV,0,13,11172
23,0,44,0,BRONZE_IV,55,8,4461,2,0,40,0,IRON_IV,0,7,3243,82,0,112,0,BRONZE_IV,0,8,4391,2,0,43,0,IRON_IV,0,5,2053,66,0,68,0,BRONZE_III,44,5,1908,29,0,48,0,IRON_III,59,10,6144,5,0,17,0,BRONZE_IV,35,7,3453,306,0,340,0,IRON_III,26,7,3591,210,0,216,0,BRONZE_IV,13,7,3586,72,0,69,0,BRONZE_IV,59,6,2694
10,0,21,0,IRON_IV,9,10,6406,34,0,53,0,IRON_II,72,18,22803,67,0,70,0,BRONZE_IV,0,18,22579,65,0,87,0,BRONZE_IV,29,18,24568,205,0,204,0,IRON_I,24,18,19581,5,0,12,0,IRON_I,17,18,21227,29,0,24,0,BRONZE_III,30,18,22425,306,0,340,0,IRON_III,26,18,20070,57,0,70,0,BRONZE_IV,0,18,19216,34,0,77,0,IRON_IV,0,17,16862
123,0,131,0,BRONZE_III,3,11,7751,20,0,37,0,BRONZE_III,22,9,5686,216,0,228,0,BRONZE_III,0,12,8926,129,0,144,0,BRONZE_IV,35,8,4340,273,0,289,0,BRONZE_IV,75,8,4804,88,0,86,0,BRONZE_IV,14,10,6309,340,0,328,0,BRONZE_II,0,9,5078,306,0,340,0,IRON_III,26,9,5140,234,0,244,0,BRONZE_II,0,8,4535,52,0,65,0,BRONZE_IV,60,7,3444
22,0,27,0,BRONZE_IV,0,17,18348,9,0,21,0,IRON_II,75,17,16804,28,0,53,0,IRON_I,29,16,15900,92,0,132,0,IRON_III,51,17,16862,476,0,460,0,IRON_I,74,16,15593,104,0,103,0,BRONZE_III,1,18,18445,152,0,141,0,IRON_I,69,14,12721,306,0,340,0,IRON_III,26,16,14952,177,0,201,0,BRONZE_IV,0,13,10905,46,0,29,0,BRONZE_III,68,15,14407
139,0,163,0,BRONZE_III,17,16,15489,125,0,132,0,BRONZE_IV,0,15,13853,235,0,269,0,BRONZE_III,46,15,13160,84,0,126,0,BRONZE_II,15,15,14379,30,0,28,0,BRONZE_III,72,12,9814,177,0,192,0,BRONZE_II,38,16,14849,4,0,6,0,BRONZE_III,87,12,9803,306,0,340,0,IRON_III,26,12,8618,203,0,222,0,BRONZE_III,46,13,10534,314,0,305,0,BRONZE_II,62,12,9244
231,0,224,0,BRONZE_III,75,18,18703,212,0,197,0,BRONZE_II,39,18,19020,492,0,506,0,IRON_IV,66,16,15556,25,0,17,0,IRON_I,44,16,15801,209,0,227,0,IRON_II,54,16,15254,65,0,79,0,BRONZE_IV,64,18,20133,175,0,188,0,BRONZE_IV,75,16,16226,279,0,394,0,IRON_IV,72,15,13700,14,0,21,0,IRON_III,10,15,13953,121,0,146,0,BRONZE_IV,0,16,15501
231,0,224,0,BRONZE_III,75,3,1025,212,0,197,0,BRONZE_II,39,2,620,222,0,219,0,BRONZE_IV,25,2,600,11,0,13,0,BRONZE_I,29,1,0,30,0,66,0,IRON_IV,0,1,0,34,0,48,0,BRONZE_IV,0,3,904,175,0,188,0,BRONZE_IV,75,3,953,237,0,236,0,BRONZE_II,29,3,958,14,0,21,0,IRON_III,10,3,721,121,0,146,0,BRONZE_IV,0,2,632
68,0,59,0,BRONZE_IV,8,16,15003,150,0,161,0,IRON_II,34,17,16875,15,0,17,0,IRON_II,75,16,15729,64,0,74,0,IRON_IV,53,16,14803,435,0,452,0,IRON_III,60,15,13030,299,0,308,0,BRONZE_IV,50,15,13600,209,0,198,0,BRONZE_III,47,16,14706,114,0,168,0,IRON_IV,5,16,16256,14,0,21,0,IRON_III,10,14,11500,211,0,253,0,BRONZE_IV,47,13,11036
60,0,73,0,IRON_IV,39,18,18603,165,0,175,0,BRONZE_III,25,18,22950,314,0,336,0,BRONZE_IV,50,18,19439,306,0,296,0,IRON_II,44,18,20328,52,0,69,0,BRONZE_IV,21,17,16924,171,0,205,0,BRONZE_IV,29,18,19567,25,0,55,0,IRON_III,48,17,17503,347,0,375,0,BRONZE_IV,0,18,19227,14,0,21,0,IRON_III,10,18,19140,75,0,84,0,BRONZE_IV,43,16,16097
126,0,129,0,IRON_I,48,12,9029,59,0,64,0,IRON_I,100,13,10097,166,0,203,0,BRONZE_IV,38,11,8246,77,0,97,0,IRON_IV,46,12,8759,112,0,111,0,BRONZE_II,6,11,8437,289,0,288,0,BRONZE_II,0,14,12094,530,0,521,0,BRONZE_I,6,14,12256,60,0,83,0,BRONZE_IV,75,13,11347,14,0,21,0,IRON_III,10,11,7825,12,0,16,0,IRON_II,36,12,8848
124,0,140,0,BRONZE_IV,15,18,19545,101,0,120,0,IRON_III,47,16,16192,28,0,55,0,IRON_III,87,14,12829,383,0,391,0,IRON_II,14,15,14361,163,0,175,0,BRONZE_IV,38,14,12549,17,0,36,0,IRON_I,57,14,11768,42,0,68,0,IRON_II,68,15,14377,282,0,321,0,IRON_II,60,17,17150,352,0,385,0,BRONZE_IV,90,17,18284,409,0,435,0,IRON_III,52,14,12259
71,0,78,0,SILVER_IV,0,15,14063,213,0,203,0,SILVER_IV,14,15,13241,28,0,55,0,IRON_III,87,11,7928,319,0,326,0,SILVER_IV,0,12,8883,89,0,107,0,SILVER_III,15,12,8737,39,0,35,0,BRONZE_II,70,15,13984,390,0,380,0,SILVER_IV,37,14,12942,15,0,20,0,BRONZE_I,4,14,12653,37,0,42,0,BRONZE_III,85,14,12065,67,0,69,0,BRONZE_IV,63,13,10075
272,0,244,0,BRONZE_IV,76,11,7704,101,0,97,0,BRONZE_II,36,9,5753,28,0,55,0,IRON_III,87,9,5358,485,0,507,0,BRONZE_IV,13,10,6516,158,0,148,0,IRON_I,52,9,6065,98,0,119,0,BRONZE_IV,0,12,9155,136,0,135,0,BRONZE_IV,18,12,9047,23,0,48,0,IRON_I,8,14,11457,700,0,676,0,BRONZE_III,12,10,6806,250,0,258,0,BRONZE_IV,15,10,6842
71,0,93,0,IRON_II,34,10,6825,134,0,152,0,BRONZE_IV,75,11,7411,28,0,55,0,IRON_III,87,11,8153,60,0,119,0,BRONZE_IV,5,12,9258,331,0,335,0,BRONZE_IV,76,10,6992,477,0,472,0,BRONZE_IV,40,12,9804,109,0,112,0,BRONZE_IV,47,12,9528,107,0,129,0,BRONZE_IV,86,12,9711,101,0,119,0,BRONZE_IV,0,11,7552,150,0,174,0,IRON_III,3,10,7296
135,0,149,0,BRONZE_IV,88,17,16799,108,0,114,0,IRON_I,16,14,12541,115,0,107,0,BRONZE_III,21,13,11343,21,0,28,0,BRONZE_III,18,13,10725,46,0,67,0,IRON_III,42,12,9588,452,0,454,0,IRON_III,87,12,9077,138,0,146,0,BRONZE_IV,0,13,10908,211,0,226,0,BRONZE_IV,37,13,11103,59,0,83,0,IRON_II,75,12,9859,88,0,101,0,BRONZE_III,31,12,8853
258,0,247,0,BRONZE_IV,1,18,26557,182,0,188,0,BRONZE_IV,52,18,18714,133,0,169,0,IRON_IV,12,18,24020,723,0,738,0,BRONZE_IV,50,18,20272,46,0,67,0,IRON_III,42,17,16511,206,0,196,0,BRONZE_III,10,16,16288,121,0,126,0,BRONZE_III,3,18,22878,73,0,80,0,BRONZE_III,42,16,16030,481,0,489,0,IRON_II,56,17,17872,113,0,113,0,IRON_II,72,17,16563
44,0,90,0,IRON_IV,34,10,7177,194,0,213,0,BRONZE_IV,16,11,7945,176,0,156,0,SILVER_III,59,12,8863,161,0,202,0,IRON_II,72,10,7151,46,0,67,0,IRON_III,42,10,7284,291,0,264,0,BRONZE_IV,0,14,12302,21,0,43,0,IRON_II,25,12,8715,261,0,291,0,BRONZE_IV,75,13,10022,276,0,276,0,BRONZE_III,22,14,11874,82,0,71,0,BRONZE_II,3,13,10034
45,0,24,0,BRONZE_IV,69,13,10509,74,0,96,0,IRON_I,15,10,6770,380,0,326,0,BRONZE_I,13,13,11002,54,0,46,0,BRONZE_IV,60,12,9892,46,0,67,0,IRON_III,42,11,7573,11,0,25,0,BRONZE_IV,34,14,11687,8,0,21,0,IRON_II,8,13,10589,650,0,607,0,BRONZE_II,45,15,13134,156,0,184,0,BRONZE_IV,95,14,12002,98,0,95,0,BRONZE_IV,75,13,10460
191,0,159,0,BRONZE_III,36,16,16309,141,0,176,0,IRON_IV,17,15,13970,175,0,162,0,SILVER_IV,35,18,21285,240,0,205,0,BRONZE_III,0,16,14902,46,0,67,0,IRON_III,42,14,11573,115,0,141,0,IRON_II,10,16,16196,131,0,128,0,IRON_III,26,14,12776,144,0,139,0,BRONZE_IV,77,16,15356,204,0,206,0,BRONZE_IV,1,15,13083,75,0,112,0,IRON_I,22,14,12897
174,0,159,0,BRONZE_IV,0,13,10309,101,0,110,0,IRON_III,60,14,11781,47,0,56,0,IRON_III,67,14,11825,153,0,134,0,IRON_I,85,13,11031,56,0,60,0,IRON_I,0,12,8773,35,0,52,0,IRON_IV,17,14,12715,388,0,419,0,BRONZE_IV,27,16,14712,111,0,157,0,BRONZE_IV,3,14,12132,64,0,84,0,BRONZE_IV,0,13,10079,181,0,186,0,BRONZE_IV,19,15,13126
10,0,17,0,BRONZE_III,95,15,13060,47,0,56,0,IRON_III,67,15,13245,47,0,56,0,IRON_III,67,14,12683,50,0,61,0,BRONZE_III,93,13,11311,17,0,27,0,BRONZE_IV,0,14,11615,17,0,16,0,BRONZE_IV,98,15,13542,136,0,138,0,BRONZE_III,23,18,19599,271,0,261,0,BRONZE_II,12,16,15096,7,0,7,0,BRONZE_IV,52,16,14886,191,0,202,0,BRONZE_II,0,14,12504
20,0,31,0,IRON_II,41,18,27846,110,0,109,0,BRONZE_II,27,18,23847,47,0,56,0,IRON_III,67,18,30841,29,0,61,0,IRON_IV,75,18,21648,130,0,118,0,IRON_II,75,18,21578,139,0,142,0,BRONZE_IV,13,18,25044,186,0,204,0,IRON_IV,19,18,23731,43,0,41,0,IRON_I,50,18,20971,215,0,218,0,IRON_II,91,18,27188,100,0,92,0,BRONZE_IV,0,18,20726
